Word,Count,Percentage of total,Cumulative percentage of total
τελονάριον,1,0.0,99.45
Ἀντωι,1,0.0,99.45
Τχαλιος,1,0.0,99.45
ἀποστ́λλω,1,0.0,99.45
κουιντάνη,1,0.0,99.45
πωρεύω,1,0.0,99.45
Σαμανητος,1,0.0,99.45
Θιναρπαησις,1,0.0,99.45
Σεντιθοήους,1,0.0,99.45
Θισάτιος,1,0.0,99.45
Φιλέων,1,0.0,99.45
Παπούστις,1,0.0,99.45
ἀρνεῖον,1,0.0,99.45
Φοτνοῦφις,1,0.0,99.45
διαγοδιγράσκω,1,0.0,99.45
Ταχνοῦμις,1,0.0,99.45
Παθώυτης,1,0.0,99.45
Βοστής,1,0.0,99.45
ἐξανηλόω,1,0.0,99.45
Ερμίας,1,0.0,99.45
Ἐπαίνης,1,0.0,99.45
Τιμέας,1,0.0,99.45
Τβελφις,1,0.0,99.45
τεσσαράκων,1,0.0,99.45
Φοτνουφις,1,0.0,99.45
Μενοης,1,0.0,99.45
Καρουρίων,1,0.0,99.45
Πατηορπρῆ,1,0.0,99.45
Νικιαίος,1,0.0,99.45
Ἀβιῆτος,1,0.0,99.45
Σναχομνεύς,1,0.0,99.45
Σνακομνεύς,1,0.0,99.45
Δαμόξενος,1,0.0,99.45
Νικιάδης,1,0.0,99.45
Χαράκβιος,1,0.0,99.45
Ἀριστόλαος,1,0.0,99.45
20#,1,0.0,99.45
κρότωνω,1,0.0,99.45
Τρυπτοῦλ,1,0.0,99.45
Ϛχ,1,0.0,99.45
Γχλ#,1,0.0,99.45
Δ?π,1,0.0,99.45
Γτιε,1,0.0,99.45
Ετπ,1,0.0,99.45
Πουρειβθης,1,0.0,99.45
Πτουμῖνι,1,0.0,99.45
Παφιώμιος,1,0.0,99.45
Πορίευθος,1,0.0,99.45
Πετεσύχιος,1,0.0,99.45
Πισάει,1,0.0,99.45
Παλάεως,1,0.0,99.45
Τεβῆς,1,0.0,99.45
Ἐνοῦφις,1,0.0,99.45
Νεμῶνις,1,0.0,99.45
Ἀλαιεύς,1,0.0,99.45
Χεμπνεῦς,1,0.0,99.45
Παναμεοῦς,1,0.0,99.45
Σονῶσις,1,0.0,99.45
Πατενάπιος,1,0.0,99.45
Ψεναμοῦνης,1,0.0,99.45
Πμενχείης,1,0.0,99.45
Σενεριοφμόις,1,0.0,99.45
Ἁντωνῖνος,1,0.0,99.45
Σενπέφις,1,0.0,99.45
τίνω,1,0.0,99.45
Σενφιλάμων,1,0.0,99.45
Σάρφιος,1,0.0,99.45
Πετεχώνσεις,1,0.0,99.45
Τιθόας,1,0.0,99.45
Θορτάϊς,1,0.0,99.45
Λουκρήτις,1,0.0,99.45
Ερος,1,0.0,99.45
Μελλανίων,1,0.0,99.45
Οὐσερίνις,1,0.0,99.45
Μαρᾶς,1,0.0,99.45
Ταᾶμις,1,0.0,99.45
Ἀποήλιος,1,0.0,99.45
Σνθοτεῦτος,1,0.0,99.45
Θάησις,1,0.0,99.45
Μάγος,1,0.0,99.45
Σενπελῖλις,1,0.0,99.45
Σενφουήρις,1,0.0,99.45
Ταιμούθης,1,0.0,99.45
ἀβρόχ,1,0.0,99.45
Τρεμπαπουῆσις,1,0.0,99.45
Σενοντῆρις,1,0.0,99.45
Σεναρσένατε,1,0.0,99.45
Ψενμίνιος,1,0.0,99.46
Φουῆρις,1,0.0,99.46
τρισσαν,1,0.0,99.46
Τεμοῦτος,1,0.0,99.46
Ἀσκλεία,1,0.0,99.46
γένημ,1,0.0,99.46
Πιβεψεῦς,1,0.0,99.46
Ἀκοῦρις,1,0.0,99.46
Ἰσιάδος,1,0.0,99.46
Νείλων,1,0.0,99.46
Πανστοῆς,1,0.0,99.46
οὐηξίλλιφερ,1,0.0,99.46
Ἁρποκρατίωνος,1,0.0,99.46
εἶλος,1,0.0,99.46
Πνήπει,1,0.0,99.46
πρημικήριος,1,0.0,99.46
Ευρικη,1,0.0,99.46
μολίβειος,1,0.0,99.46
Κυρίσσος,1,0.0,99.46
Αππας,1,0.0,99.46
Νίτος,1,0.0,99.46
σῖπος,1,0.0,99.46
Νιτροΐτη,1,0.0,99.46
Ἠσαια,1,0.0,99.46
Κοβώθ,1,0.0,99.46
Τισάθις,1,0.0,99.46
Σομτοῦς,1,0.0,99.46
Πελώκης,1,0.0,99.46
Ἁρχώνς,1,0.0,99.46
Πετεισις,1,0.0,99.46
ἱπποΐατρος,1,0.0,99.46
ἀπολυταίω,1,0.0,99.46
Ἀέριος,1,0.0,99.46
Ξένος,1,0.0,99.46
Πμίνιος,1,0.0,99.46
Καμοης,1,0.0,99.46
Βυπε,1,0.0,99.46
Ψενταψάεις,1,0.0,99.46
Τάξις,1,0.0,99.46
Ψενονῆσις,1,0.0,99.46
Πισίθεος,1,0.0,99.46
Πορχεύς,1,0.0,99.46
λαδικηνά,1,0.0,99.46
Πισιμους,1,0.0,99.46
Ἀρυώθης,1,0.0,99.46
λαδικηνή,1,0.0,99.46
κουινταρήσιος,1,0.0,99.46
Πισιφμόις,1,0.0,99.46
λύκιον,1,0.0,99.46
ἐφέσιοι,1,0.0,99.46
Τιθοητι,1,0.0,99.46
πλάτυσμα,1,0.0,99.46
Πακοίβεως,1,0.0,99.46
Γυμνασιαρχίς,1,0.0,99.46
Χεννᾶ,1,0.0,99.46
Πισάιτος,1,0.0,99.46
Ἑροννόφρις,1,0.0,99.46
κοιντάνης,1,0.0,99.46
χιτώνη,1,0.0,99.46
Φανῶφιος,1,0.0,99.46
Ταχομτβῆκιος,1,0.0,99.46
Χεμτσνῆς,1,0.0,99.46
Ἁρσιησιχέης,1,0.0,99.46
Νεχθανής,1,0.0,99.46
Παχόμπρητις,1,0.0,99.46
Παχομπατεύρις,1,0.0,99.46
Θινπαχνούβιος,1,0.0,99.46
Πᾶνες,1,0.0,99.46
Σίβυλις,1,0.0,99.46
Ψανσνῶτος,1,0.0,99.46
Τινᾶς,1,0.0,99.46
ἐξακοσία,1,0.0,99.46
Α?κ#,1,0.0,99.46
ισχιλία,1,0.0,99.46
ξζ´#,1,0.0,99.46
Θαρσητής,1,0.0,99.46
Ἰνδῶς,1,0.0,99.46
Ἀβιήστος,1,0.0,99.46
Νουβίων,1,0.0,99.46
Ὠνίος,1,0.0,99.46
Τμονπαρός,1,0.0,99.46
έτρω,1,0.0,99.46
ἡμιον,1,0.0,99.46
Σισύις,1,0.0,99.46
Ψενασοῦχε,1,0.0,99.46
Δεξιφάνης,1,0.0,99.46
Σκοραμωις,1,0.0,99.46
Ἰωσῆπος,1,0.0,99.46
Ἰαφέας,1,0.0,99.46
Πατσεός,1,0.0,99.46
Πισήνις,1,0.0,99.46
ἀποτείνω,1,0.0,99.46
ὄμηι,1,0.0,99.46
Εἰρηνι,1,0.0,99.46
Ἑρμνεομηνις,1,0.0,99.46
Αψλ#,1,0.0,99.46
λδν#,1,0.0,99.46
ἐπιζήτησις,1,0.0,99.46
παντοπώλιον,1,0.0,99.46
Βχε,1,0.0,99.47
Γ?μ,1,0.0,99.47
Παλυρικτόνις,1,0.0,99.47
Πεψεννοῦγις,1,0.0,99.47
Λεῦκις,1,0.0,99.47
Τιθοφμόις,1,0.0,99.47
Τιθοφμόιτος,1,0.0,99.47
Χύαχ,1,0.0,99.47
κοίνωνος,1,0.0,99.47
Ἀγριππινείας,1,0.0,99.47
Παειῆς,1,0.0,99.47
Καισάρηιος,1,0.0,99.47
Πάτωτος,1,0.0,99.47
Ψενασούχος,1,0.0,99.47
Τεσώτις,1,0.0,99.47
νλειμμ́ναυμι,1,0.0,99.47
Πανσισόις,1,0.0,99.47
Πατομαρῶς,1,0.0,99.47
εἴλα,1,0.0,99.47
Σισόει,1,0.0,99.47
Πατομτῆς,1,0.0,99.47
Τιαμουτέος,1,0.0,99.47
Ἰμόυθης,1,0.0,99.47
Ρακώτιος,1,0.0,99.47
Πετροος,1,0.0,99.47
Νιχολοω,1,0.0,99.47
Ἰακομ́ς,1,0.0,99.47
Ἀπελισκος,1,0.0,99.47
Ἀμαρ,1,0.0,99.47
συκοντάρριος,1,0.0,99.47
Ρακώτις,1,0.0,99.47
Καλοσικος,1,0.0,99.47
Λολιανός,1,0.0,99.47
Ποας,1,0.0,99.47
Κύριοσορος,1,0.0,99.47
σοκκάριον,1,0.0,99.47
Φιλωνοῦς,1,0.0,99.47
χάλκεινος,1,0.0,99.47
ὀρθρίζω,1,0.0,99.47
Παωρ,1,0.0,99.47
ἀπελθόντ#,1,0.0,99.47
δεσμοφυλακεία,1,0.0,99.47
Ἀντείοχος,1,0.0,99.47
Σωήνης,1,0.0,99.47
͵8,1,0.0,99.47
Σαξίβις,1,0.0,99.47
Θιντιθιῶς,1,0.0,99.47
αἶγος,1,0.0,99.47
Φαῶς,1,0.0,99.47
Λογιστᾶς,1,0.0,99.47
ἱππήλατος,1,0.0,99.47
Σώζων,1,0.0,99.47
Πανοῦφε,1,0.0,99.47
Κλεοπᾶτος,1,0.0,99.47
Θηχια,1,0.0,99.47
πλακουντάω,1,0.0,99.47
Τράτος,1,0.0,99.47
Ψινοσῖρις,1,0.0,99.47
Λεώστρατος,1,0.0,99.47
Πουῶρ,1,0.0,99.47
Πολίτης,1,0.0,99.47
κυντανήσιος,1,0.0,99.47
Παουῶς,1,0.0,99.47
Ἀρητίνως,1,0.0,99.47
τισμός,1,0.0,99.47
Ψεμοῦχι,1,0.0,99.47
κουιντάνης,1,0.0,99.47
κόυιντανος,1,0.0,99.47
κουινταίνω,1,0.0,99.47
Γαειανός,1,0.0,99.47
κουιντήνη,1,0.0,99.47
καέξ,1,0.0,99.47
ἀδιστακτί,1,0.0,99.47
Ὀυρσῆς,1,0.0,99.47
οἱός,1,0.0,99.47
ὑλή,1,0.0,99.47
Νέτιος,1,0.0,99.47
πιθάριον,1,0.0,99.47
εἰσπλέω,1,0.0,99.47
Στίχωις,1,0.0,99.47
ἀσπιδίσκιον,1,0.0,99.47
μαλθακτήριον,1,0.0,99.47
λιβάνιον,1,0.0,99.47
Κορνηλινις,1,0.0,99.47
Τερμᾶμις,1,0.0,99.47
Σιεφμόις,1,0.0,99.47
Νεπερπρήης,1,0.0,99.47
Τεικός,1,0.0,99.47
Αρλ#,1,0.0,99.47
Γψν,1,0.0,99.47
Φαυῆτις,1,0.0,99.47
ἡμιδραχμία,1,0.0,99.47
Σῶσας,1,0.0,99.47
Ἀρίστις,1,0.0,99.47
Πλέων,1,0.0,99.47
Τιμόδημος,1,0.0,99.47
Κρόνος,1,0.0,99.47
Ζμῖθις,1,0.0,99.47
νής,1,0.0,99.47
Γψοε,1,0.0,99.47
Φόμβος,1,0.0,99.48
Ψενμῖν,1,0.0,99.48
Μίγαχ,1,0.0,99.48
ἄβακος,1,0.0,99.48
κλωστήρ,1,0.0,99.48
Τράπεζα,1,0.0,99.48
Εὐβις,1,0.0,99.48
Ὀκτάις,1,0.0,99.48
Διοκλήης,1,0.0,99.48
χνοῦβις,1,0.0,99.48
Βαραχίας,1,0.0,99.48
Δᾶχις,1,0.0,99.48
Πατημνῶφι,1,0.0,99.48
διαγαγράφω,1,0.0,99.48
Ἀραύφις,1,0.0,99.48
Καλλεῖ,1,0.0,99.48
Παστοῦς,1,0.0,99.48
Παούς,1,0.0,99.48
Παοῦνι,1,0.0,99.48
Τιτιενός,1,0.0,99.48
Πουορενοῦβας,1,0.0,99.48
Σόνγωησις,1,0.0,99.48
ἀρακός,1,0.0,99.48
Σενάμουνις,1,0.0,99.48
Φθειοῦτι,1,0.0,99.48
Ὀσορουήριος,1,0.0,99.48
ετρὡ,1,0.0,99.48
Πουώριος,1,0.0,99.48
Μεχπρῆτος,1,0.0,99.48
Τιθαφμόις,1,0.0,99.48
Σενπαήσις,1,0.0,99.48
Μανεούθος,1,0.0,99.48
Χολωμήις,1,0.0,99.48
Σενπαβήκις,1,0.0,99.48
Βαλβῖνος,1,0.0,99.48
Ψεναοῦς,1,0.0,99.48
Πατορμοῦθιος,1,0.0,99.48
Στεφ,1,0.0,99.48
Καλοπίσις,1,0.0,99.48
τέσαρες,1,0.0,99.48
στιππᾶς,1,0.0,99.48
Εὐλογιτός,1,0.0,99.48
Τερενόθις,1,0.0,99.48
Βαειθωρη,1,0.0,99.48
υκορίμι,1,0.0,99.48
Ἐτρυγέω,1,0.0,99.48
Ταλαμονις,1,0.0,99.48
Τανεχάτις,1,0.0,99.48
τετρόβολω,1,0.0,99.48
Ἀμφείων,1,0.0,99.48
κίβιος,1,0.0,99.48
Παρδαλέων,1,0.0,99.48
Παχῶς,1,0.0,99.48
Ψενανουπις,1,0.0,99.48
Ἡφεστίων,1,0.0,99.48
Σόκμων,1,0.0,99.48
Ἰναρός,1,0.0,99.48
Ἀνδουρ,1,0.0,99.48
Ἡρακλῆος,1,0.0,99.48
Νεκθαραῦς,1,0.0,99.48
Γέρμυλλος,1,0.0,99.48
ἀναπόριφον,1,0.0,99.48
σάγμα,1,0.0,99.48
ἐπελθῆι,1,0.0,99.48
ἐπάνανκα,1,0.0,99.48
παράχρημος,1,0.0,99.48
Γερμάλος,1,0.0,99.48
πρόσοπος,1,0.0,99.48
Εἱκάνης,1,0.0,99.48
ὁρμίτης,1,0.0,99.48
Ἰτυραῖος,1,0.0,99.48
κεντουρία,1,0.0,99.48
ἐγμεμαρτυρημένη,1,0.0,99.48
ἐναντιβολέω,1,0.0,99.48
ἐγμεμαρτυραίνω,1,0.0,99.48
Παουρσήης,1,0.0,99.48
κουιντάνα1,1,0.0,99.48
το,1,0.0,99.48
Τιτως,1,0.0,99.48
Σεναροῆρις,1,0.0,99.48
Γξ,1,0.0,99.48
Θαῦτ,1,0.0,99.48
Σαμπᾶ,1,0.0,99.48
Ψοσνᾶς,1,0.0,99.48
Κορακᾶς,1,0.0,99.48
Ἔρος,1,0.0,99.48
Τσενθώυτις,1,0.0,99.48
ψμ,1,0.0,99.48
ταλάντος,1,0.0,99.48
Τιανναμοῦνις,1,0.0,99.48
Πτιενγέγεις,1,0.0,99.48
ἑννεύς,1,0.0,99.48
ξαρταίω,1,0.0,99.48
Τσονθῶυθ,1,0.0,99.48
Νεχωθης,1,0.0,99.48
Πμενχῆς,1,0.0,99.48
Τσενχῶνσις,1,0.0,99.48
ταχινός,1,0.0,99.48
Θαμενεῦς,1,0.0,99.48
Πατσεύς,1,0.0,99.48
ἀναστάζω,1,0.0,99.48
ταπιδυφαντικός,1,0.0,99.49
Χίωνις,1,0.0,99.49
Ἀβιοης,1,0.0,99.49
?νη#,1,0.0,99.49
τραεζίτης,1,0.0,99.49
Ἀσκλωνίας,1,0.0,99.49
Σαμπαθαῖος,1,0.0,99.49
μεταφυτεία,1,0.0,99.49
Πετεμεσθεύς,1,0.0,99.49
Πουρούσιος,1,0.0,99.49
Ἀσκλᾶτι,1,0.0,99.49
Ἁρπῆκις,1,0.0,99.49
Πετεαρμάις,1,0.0,99.49
χειρόγ,1,0.0,99.49
Πανεπᾶς,1,0.0,99.49
Ἁρπουῶρις,1,0.0,99.49
Σενθοτοῦς,1,0.0,99.49
Ψενσενήσις,1,0.0,99.49
Κομμόδ,1,0.0,99.49
Ἀμερῦς,1,0.0,99.49
Βησόφιλος,1,0.0,99.49
Ῥακῶτις,1,0.0,99.49
Ευρηκη,1,0.0,99.49
Ἰωάν,1,0.0,99.49
κολλάθω,1,0.0,99.49
Πασωτη,1,0.0,99.49
Νίφις,1,0.0,99.49
μολυβοῦργος,1,0.0,99.49
ταπίς,1,0.0,99.49
ἔγραψ,1,0.0,99.49
οὐιγλίς,1,0.0,99.49
βύνιον,1,0.0,99.49
πορθμάριον,1,0.0,99.49
εὐχαριστῶι,1,0.0,99.49
Πεμμοῦς,1,0.0,99.49
Ἀτοσᾶς,1,0.0,99.49
Τασουχᾶς,1,0.0,99.49
Πετεφεύς,1,0.0,99.49
Σιάιτος,1,0.0,99.49
Μαιῦρις,1,0.0,99.49
Αὐδῆς,1,0.0,99.49
Πετεμίννιος,1,0.0,99.49
φρουμεντάκριος,1,0.0,99.49
λογχεύς,1,0.0,99.49
Ἄρμιος,1,0.0,99.49
Ναυκλῆς,1,0.0,99.49
Πεισιπμούεις,1,0.0,99.49
Πεισειπμός,1,0.0,99.49
Πισιπμοῦις,1,0.0,99.49
Πισιμούις,1,0.0,99.49
Παριστερον,1,0.0,99.49
Αὐτόμαλλος,1,0.0,99.49
Ψενθφοῦς,1,0.0,99.49
Ψενοσῖρεις,1,0.0,99.49
Σενοῦφις,1,0.0,99.49
Παχωμπαζμῆθις,1,0.0,99.49
Θιζμήθις,1,0.0,99.49
δεκάδυο,1,0.0,99.49
Ἁτπήης,1,0.0,99.49
Παχομπασμῆθις,1,0.0,99.49
Τσονεόντις,1,0.0,99.49
Ψενυγθούμις,1,0.0,99.49
Μαμ,1,0.0,99.49
Παθούκις,1,0.0,99.49
Πόθος,1,0.0,99.49
Σατμεύς,1,0.0,99.49
Ὁνώς,1,0.0,99.49
ὑφαντικός,1,0.0,99.49
Τέλης,1,0.0,99.49
ἐπώνιον,1,0.0,99.49
Τανεχράτις,1,0.0,99.49
Ἁραυτρῆς,1,0.0,99.49
Νεκτανούφις,1,0.0,99.49
Πμοις,1,0.0,99.49
Σενναῖος,1,0.0,99.49
Εὐρυμήδης,1,0.0,99.49
Πετνοῦχις,1,0.0,99.49
Ἀλκίμαχος,1,0.0,99.49
Σεγχῶνσις,1,0.0,99.49
ἰχθυική,1,0.0,99.49
Ἁρουάστης,1,0.0,99.49
φμε,1,0.0,99.49
Σολλαῖος,1,0.0,99.49
Γλ#,1,0.0,99.49
σκῦτος,1,0.0,99.49
Γυπε,1,0.0,99.49
Λοβάις,1,0.0,99.49
Ατλ#,1,0.0,99.49
Λεόντιππος,1,0.0,99.49
χαλκιαῖος,1,0.0,99.49
Πασνῆβις,1,0.0,99.49
Εἰεμούθης,1,0.0,99.49
Θιαρπβηκις,1,0.0,99.49
Βῆχι,1,0.0,99.49
Ἡρα,1,0.0,99.49
Κορβουχεύς,1,0.0,99.49
Σενθωτίς,1,0.0,99.49
Κολβηούνιος,1,0.0,99.49
Βαλερίων,1,0.0,99.49
ἀρχιγεωργός,1,0.0,99.5
Σενπετεαρποχράτος,1,0.0,99.5
Βήχιος,1,0.0,99.5
Πρεμπτώτης,1,0.0,99.5
Πλῆνιος,1,0.0,99.5
Σενμούθος,1,0.0,99.5
Τισῦτις,1,0.0,99.5
Μεσαλείνη,1,0.0,99.5
Σενπαχνοῦμις,1,0.0,99.5
Ἀσοῦχις,1,0.0,99.5
Πετεπρήης,1,0.0,99.5
Ἀλεξῖνος,1,0.0,99.5
Σποτοῦτος,1,0.0,99.5
Καρτήις,1,0.0,99.5
ισίων,1,0.0,99.5
Σανβᾶς,1,0.0,99.5
ἔα,1,0.0,99.5
χοινικεῖον,1,0.0,99.5
Θεναφύγχις,1,0.0,99.5
Στετεήτις,1,0.0,99.5
Δήσιος,1,0.0,99.5
λευκόχροος,1,0.0,99.5
Ἀιούλιος,1,0.0,99.5
στρατηλάτισσα,1,0.0,99.5
Παλλαδίης,1,0.0,99.5
Ἱερακάλη,1,0.0,99.5
πατερεύω,1,0.0,99.5
Πουλχερία,1,0.0,99.5
Πατερμοῦτις,1,0.0,99.5
Ἰωαννίνος,1,0.0,99.5
Ἀπαλλιλ,1,0.0,99.5
δωρεαστικός,1,0.0,99.5
Ἀφφοῦς,1,0.0,99.5
πρωτοανάγνωστος,1,0.0,99.5
Ἀλεξίδης,1,0.0,99.5
Πασηις,1,0.0,99.5
στρέβλωσις,1,0.0,99.5
νεβοαπέω,1,0.0,99.5
ῥισήεις,1,0.0,99.5
ῥισεγέτης,1,0.0,99.5
νεφορσήτης,1,0.0,99.5
τεσσαρακοντατρεῖς,1,0.0,99.5
Διδῖς,1,0.0,99.5
βθ#,1,0.0,99.5
Ὀννο͂φρις,1,0.0,99.5
Νεφρέμμις,1,0.0,99.5
Ταμίουσις,1,0.0,99.5
Διδυμή,1,0.0,99.5
Παπις,1,0.0,99.5
ανεφρέμμις,1,0.0,99.5
Τανεφρέͅμμεως,1,0.0,99.5
Ταπεινοῦς,1,0.0,99.5
Τηρόος,1,0.0,99.5
ἀράομαι,1,0.0,99.5
γλαυκός,1,0.0,99.5
σπανοπώγων,1,0.0,99.5
Ἑστιεία,1,0.0,99.5
Ἱστίεια,1,0.0,99.5
Ἠπειρώτης,1,0.0,99.5
εε,1,0.0,99.5
Νόκις,1,0.0,99.5
συνἄλλαγμα,1,0.0,99.5
λοιπαδάριος,1,0.0,99.5
ἀνακυριόω,1,0.0,99.5
Δαμασκός,1,0.0,99.5
στόμιον,1,0.0,99.5
κιλίκιον,1,0.0,99.5
προκουρσάριον,1,0.0,99.5
Αβδελμελεχ,1,0.0,99.5
ἁλυκός,1,0.0,99.5
Αβου,1,0.0,99.5
Αβδελλα,1,0.0,99.5
Αμρος,1,0.0,99.5
Θουαπ,1,0.0,99.5
Ποίω,1,0.0,99.5
Πράσινος,1,0.0,99.5
κλάδος,1,0.0,99.5
τοϛ#,1,0.0,99.5
Κλύσμα,1,0.0,99.5
διεράω,1,0.0,99.5
ιθίονος,1,0.0,99.5
εαυτός,1,0.0,99.5
ὑπερ́ρ,1,0.0,99.5
ἀελής,1,0.0,99.5
λύτρωσις,1,0.0,99.5
Ἀνοῦτις,1,0.0,99.5
Ἀβιηνός,1,0.0,99.5
Ἰουβιννιανός,1,0.0,99.5
ἐργαστηριάρχης,1,0.0,99.5
Κατωμερίτης,1,0.0,99.5
εὔλογημαι,1,0.0,99.5
λῃστοδιώκτης,1,0.0,99.5
ἰνδίκτος,1,0.0,99.5
προξενέω,1,0.0,99.5
ἀντιφιλέω,1,0.0,99.5
Θελαίνω,1,0.0,99.5
ἐκέλευσενὁ,1,0.0,99.5
Τομέλιος,1,0.0,99.5
ζωγραφέω,1,0.0,99.5
ἀστρολόγος,1,0.0,99.5
κοκκηροῦς,1,0.0,99.5
Ἀβανάτιος,1,0.0,99.51
ἱεροσύνηι,1,0.0,99.51
κατασκαφή,1,0.0,99.51
ἐνχώριον,1,0.0,99.51
ἀνηκέω,1,0.0,99.51
προγράω,1,0.0,99.51
Μεσθασύθμις,1,0.0,99.51
Πεντάλεως,1,0.0,99.51
θηράω,1,0.0,99.51
πρόσωθεν,1,0.0,99.51
καταλημφθίση,1,0.0,99.51
Νήν,1,0.0,99.51
Ἀθριβείτης,1,0.0,99.51
Μερκουριανή,1,0.0,99.51
ἀρχιδιάκονος,1,0.0,99.51
ναύβι,1,0.0,99.51
παραλημτέω,1,0.0,99.51
Αρο,1,0.0,99.51
Αρ?φ#,1,0.0,99.51
λϛΘωοε,1,0.0,99.51
εΖω,1,0.0,99.51
ζΗ#,1,0.0,99.51
δΘ,1,0.0,99.51
θΘ#,1,0.0,99.51
?ηΖφ#,1,0.0,99.51
βΒψν#,1,0.0,99.51
γ0000#,1,0.0,99.51
ευ#,1,0.0,99.51
ζΑ,1,0.0,99.51
βΒ#,1,0.0,99.51
Θύρσος,1,0.0,99.51
βούβαστος,1,0.0,99.51
ρνε000#,1,0.0,99.51
ῥάκωσις,1,0.0,99.51
α0000#,1,0.0,99.51
Ὀννείτων,1,0.0,99.51
κγτ#,1,0.0,99.51
νς#,1,0.0,99.51
κτητορικός,1,0.0,99.51
Θρασυνονης,1,0.0,99.51
Ζυ#,1,0.0,99.51
ἐπιδόσιμος,1,0.0,99.51
Ἁρπάλαλος,1,0.0,99.51
αΓ#,1,0.0,99.51
δχ,1,0.0,99.51
ηΓ,1,0.0,99.51
ϛΕ,1,0.0,99.51
αΔ#,1,0.0,99.51
Ηφ#,1,0.0,99.51
ὧστε,1,0.0,99.51
Αρια,1,0.0,99.51
χα,1,0.0,99.51
εΔ,1,0.0,99.51
σ?θ#,1,0.0,99.51
διαγραφέομαι,1,0.0,99.51
Γχογ#,1,0.0,99.51
Ταμίαθης,1,0.0,99.51
διαπολέω,1,0.0,99.51
ναυαγέω,1,0.0,99.51
παραχειμάζω,1,0.0,99.51
πραγματαῖος,1,0.0,99.51
ποτμοφυλακίς,1,0.0,99.51
ἀπάιτος,1,0.0,99.51
θαῦμα,1,0.0,99.51
οὔδεπος,1,0.0,99.51
ξέξλω,1,0.0,99.51
ταλάριον,1,0.0,99.51
ΧΑΙΡΗΜΟΝΙς,1,0.0,99.51
ΣΠΟΥΔΑΣΤΗΙς,1,0.0,99.51
Θιοσεῖς,1,0.0,99.51
Πεντενεφιήου,1,0.0,99.51
ἀμβλύς,1,0.0,99.51
Πεεαμεί,1,0.0,99.51
Στώυς,1,0.0,99.51
Γυναίκιος,1,0.0,99.51
Περσεύς,1,0.0,99.51
πινκέρνη,1,0.0,99.51
ἀροτριάω,1,0.0,99.51
Σεταβους,1,0.0,99.51
μοιράω,1,0.0,99.51
ἐπιφθονέω,1,0.0,99.51
Κόρδος,1,0.0,99.51
ἀναίρεσις,1,0.0,99.51
κοῖφι,1,0.0,99.51
σιακός,1,0.0,99.51
ψύχω,1,0.0,99.51
Τθόθοης,1,0.0,99.51
πτία,1,0.0,99.51
προκατάλημψις,1,0.0,99.51
ἐχθένυμι,1,0.0,99.51
Τερδιτομεπακω,1,0.0,99.51
ἀμνήμων,1,0.0,99.51
ἐσχηκής,1,0.0,99.51
εὐμαρής,1,0.0,99.51
σύνχυσις,1,0.0,99.51
καταμύνω,1,0.0,99.51
Κεραπονοῦς,1,0.0,99.51
Φρέαρ,1,0.0,99.51
ἑκτήμορον,1,0.0,99.51
Φρουμεντίος,1,0.0,99.52
Ῥασζιδ,1,0.0,99.52
Χαλεδ,1,0.0,99.52
Βένετος,1,0.0,99.52
τεσσερακαιδέκατος,1,0.0,99.52
ἀναγωγός,1,0.0,99.52
ἐπίνειος,1,0.0,99.52
Πανεθρέμμις,1,0.0,99.52
Στοτοήις,1,0.0,99.52
Ἀριηνός,1,0.0,99.52
Ἄσπρος,1,0.0,99.52
Ἀγριππῖνα,1,0.0,99.52
Νεσθνῆφις,1,0.0,99.52
Ληων,1,0.0,99.52
Σοκονοπαῖος,1,0.0,99.52
Μουχίναπι,1,0.0,99.52
ξυσομόδιον,1,0.0,99.52
Αχμ,1,0.0,99.52
ἤμισυ#,1,0.0,99.52
Αχμβ#,1,0.0,99.52
Καλαΐνυυμι,1,0.0,99.52
Ἐρμουπολίτης,1,0.0,99.52
ἐγγυητικός,1,0.0,99.52
Ἠράκλειος,1,0.0,99.52
Μαρτῖνος,1,0.0,99.52
Ἄὐγουστος,1,0.0,99.52
πατά,1,0.0,99.52
ἀπισταίλομαι,1,0.0,99.52
Ἀθριβίτης,1,0.0,99.52
Θωίτης,1,0.0,99.52
Πτεμώ,1,0.0,99.52
ἅπως,1,0.0,99.52
Ἰακυβις,1,0.0,99.52
διαβάθρα,1,0.0,99.52
Ἄμβρος,1,0.0,99.52
Νάγωγις,1,0.0,99.52
Ἀκωριτικός,1,0.0,99.52
πακτονάριον,1,0.0,99.52
οἰκτρός,1,0.0,99.52
θέοφυλαξ,1,0.0,99.52
ἀπαράλλακτος,1,0.0,99.52
Καλιόπιος,1,0.0,99.52
ἐπικατάρατος,1,0.0,99.52
θεοχόλητος,1,0.0,99.52
ἐνἈλεξάνδρεια,1,0.0,99.52
Τακμέω,1,0.0,99.52
Περάφθις,1,0.0,99.52
ἀλετικός,1,0.0,99.52
γεγενήθη,1,0.0,99.52
Οὐετʼ́τιος,1,0.0,99.52
Φῖβεις,1,0.0,99.52
Τινῦρεως,1,0.0,99.52
ἀγκώνειμι,1,0.0,99.52
Χενύρις,1,0.0,99.52
Κεννυρις,1,0.0,99.52
Πατόφιβις,1,0.0,99.52
Παθούτης,1,0.0,99.52
Χεναμοῦνις,1,0.0,99.52
θυγατρ́ημι,1,0.0,99.52
Σερήνιλλα,1,0.0,99.52
