Word,Count,Percentage of total,Cumulative percentage of total
μήδομαι,46,0.02,76.06
ἀγήνωρ,46,0.02,76.08
Τυδεύς,46,0.02,76.09
στίξ,46,0.02,76.11
ὅμοιος,46,0.02,76.12
Ἴδη,46,0.02,76.14
Λύκιοι,46,0.02,76.15
Ἀλέξανδρος,46,0.02,76.17
πρόμαχος,46,0.02,76.18
σίδηρος,46,0.02,76.2
κρέας,46,0.02,76.21
ἐρείπω,46,0.02,76.23
Ἐνοσίχθων,46,0.02,76.24
πρέπω,46,0.02,76.26
ἁγνός,46,0.02,76.27
εἴπερ,46,0.02,76.29
κάρτα,46,0.02,76.3
λοιπός,46,0.02,76.32
σκῆπτρον,45,0.01,76.33
λήγω,45,0.01,76.35
κοιμάω,45,0.01,76.36
καταδύω,45,0.01,76.38
κάθημαι,45,0.01,76.39
ἀμφίς,45,0.01,76.41
αἰδώς,45,0.01,76.42
πότμος,45,0.01,76.44
ναιετάω,45,0.01,76.45
θεοειδής,45,0.01,76.47
δυσμενής,45,0.01,76.48
τέχνη,45,0.01,76.5
τείνω,45,0.01,76.51
σπεύδω,45,0.01,76.52
οὐτάζω,45,0.01,76.54
ἀοιδός,45,0.01,76.55
ἀφίημι,44,0.01,76.57
ὀλίγος,44,0.01,76.58
Μυρμιδόνες,44,0.01,76.6
δειλός,44,0.01,76.61
ἦμος,44,0.01,76.63
ἄτερ,44,0.01,76.64
νεικέω,44,0.01,76.65
θεσπέσιος,44,0.01,76.67
ὕπερθεν,44,0.01,76.68
εἰσέρχομαι,44,0.01,76.7
ἵκω,44,0.01,76.71
ἔργω,44,0.01,76.73
Ἶρις,44,0.01,76.74
Πριαμίδης,44,0.01,76.76
ἡμίονος,44,0.01,76.77
χάζω,44,0.01,76.78
χῶρος,44,0.01,76.8
ἀλέομαι,44,0.01,76.81
ἀκοντίζω,44,0.01,76.83
τελευτάω,44,0.01,76.84
φλόξ,44,0.01,76.86
ἀρετή,44,0.01,76.87
πέλας,44,0.01,76.88
μερμηρίζω,43,0.01,76.9
ἄφαρ,43,0.01,76.91
πάροιθε,43,0.01,76.93
Θέτις,43,0.01,76.94
κρατήρ,43,0.01,76.96
νεφεληγερέτα,43,0.01,76.97
λίαν,43,0.01,76.98
ἔξοχος,43,0.01,77.0
ἐπείγω,43,0.01,77.01
θώραξ,43,0.01,77.03
ἀοιδή,43,0.01,77.04
στιβαρός,43,0.01,77.05
ὄβριμος,43,0.01,77.07
δεξιός,43,0.01,77.08
στένω,43,0.01,77.1
πρᾶγμα,43,0.01,77.11
λευκώλενος,42,0.01,77.12
ἐπισεύω,42,0.01,77.14
ἕως,42,0.01,77.15
ὁμῶς,42,0.01,77.16
αὐδή,42,0.01,77.18
σημαίνω,42,0.01,77.19
ἀναβαίνω,42,0.01,77.21
ταρβέω,42,0.01,77.22
κορυφή,42,0.01,77.23
μαλακός,42,0.01,77.25
ἡγήτωρ,42,0.01,77.26
ἅλις,42,0.01,77.27
Τελαμών,42,0.01,77.29
ἀγγελία,42,0.01,77.3
Σαρπηδών,42,0.01,77.32
κατέχω,42,0.01,77.33
ὀρέγω,42,0.01,77.34
χρῄζω,42,0.01,77.36
ἐργάζομαι,42,0.01,77.37
ὀργή,42,0.01,77.38
κοινός,42,0.01,77.4
κρείσσων,41,0.01,77.41
καρπός,41,0.01,77.42
λαμπρός,41,0.01,77.44
ἐρείδω,41,0.01,77.45
σχέτλιος,41,0.01,77.46
ἐνιαυτός,41,0.01,77.48
θαλερός,41,0.01,77.49
σμερδαλέος,41,0.01,77.5
ἱππότης,41,0.01,77.52
φάλαγξ,41,0.01,77.53
ἄρειος,41,0.01,77.55
ἑκών,41,0.01,77.56
ζεύς,41,0.01,77.57
σπέος,41,0.01,77.59
Ἄρτεμις,41,0.01,77.6
μαίνομαι,41,0.01,77.61
καταθνήσκω,41,0.01,77.63
Πουλυδάμας,41,0.01,77.64
ὅμως,41,0.01,77.65
μυρίος,40,0.01,77.67
δατέομαι,40,0.01,77.68
ἑτέρωθεν,40,0.01,77.69
ἀπαυράω,40,0.01,77.7
εἴλω,40,0.01,77.72
ἄνθος,40,0.01,77.73
μηκέτι,40,0.01,77.74
ἐκτελέω,40,0.01,77.76
φῦλον,40,0.01,77.77
δεῖπνον,40,0.01,77.78
καθίζω,40,0.01,77.8
ἄκοιτις,40,0.01,77.81
ὄνομα,40,0.01,77.82
μενεαίνω,40,0.01,77.84
ῥᾴδιος,40,0.01,77.85
σύνειμι,40,0.01,77.86
σκότος,40,0.01,77.87
ἐξεναρίζω,40,0.01,77.89
ἡνίοχος,40,0.01,77.9
θαῦμα,40,0.01,77.91
τῇ,40,0.01,77.93
ἀληθής,40,0.01,77.94
μέλος,40,0.01,77.95
τάφρος,40,0.01,77.97
τράπεζα,40,0.01,77.98
σέβω,40,0.01,77.99
ἐποίχομαι,39,0.01,78.0
ἀρήγω,39,0.01,78.02
λεύσσω,39,0.01,78.03
μηρός,39,0.01,78.04
ἀπιθέω,39,0.01,78.06
ἀυτή,39,0.01,78.07
Μοῦσα,39,0.01,78.08
ἔθνος,39,0.01,78.09
πολίτης,39,0.01,78.11
κορυθαίολος,39,0.01,78.12
σῶμα,39,0.01,78.13
πλέω,39,0.01,78.14
θήρ,39,0.01,78.16
λάμπω,39,0.01,78.17
πέπλος,39,0.01,78.18
ζυγόν,39,0.01,78.2
ὀλοφύρομαι,39,0.01,78.21
ἄξιος,39,0.01,78.22
κεραυνός,39,0.01,78.23
ἥβη,39,0.01,78.25
χράω,39,0.01,78.26
τοιγάρ,39,0.01,78.27
"""",39,0.01,78.28
ὅστε,39,0.01,78.3
πάθος,39,0.01,78.31
συνίημι,38,0.01,78.32
θίς,38,0.01,78.34
δεύω,38,0.01,78.35
λιγύς,38,0.01,78.36
τυτθός,38,0.01,78.37
δήν,38,0.01,78.38
νημερτής,38,0.01,78.4
τοσόσδε,38,0.01,78.41
αὐγή,38,0.01,78.42
πεζός,38,0.01,78.43
θρῴσκω,38,0.01,78.45
αἰτέω,38,0.01,78.46
θρασύς,38,0.01,78.47
ἆθλον,38,0.01,78.48
κεδνός,38,0.01,78.5
βλέφαρον,38,0.01,78.51
τρόπος,38,0.01,78.52
μάτην,38,0.01,78.53
οὔτοι,38,0.01,78.55
ἑκατόμβη,37,0.01,78.56
πλοῦτος,37,0.01,78.57
καρτερός,37,0.01,78.58
Πύλος,37,0.01,78.59
ὀφέλλω,37,0.01,78.61
ἠύτε,37,0.01,78.62
ἀποβαίνω,37,0.01,78.63
αἶθοψ,37,0.01,78.64
ποθέω,37,0.01,78.66
ῥίπτω,37,0.01,78.67
ἐπίκουρος,37,0.01,78.68
τοσοῦτος,37,0.01,78.69
ἡγεμών,37,0.01,78.7
πνέω,37,0.01,78.72
Δημήτηρ,37,0.01,78.73
θῆλυς,37,0.01,78.74
ὑπερφίαλος,37,0.01,78.75
ἵμερος,37,0.01,78.76
ἔντεα,37,0.01,78.78
ἐπιτίθημι,37,0.01,78.79
διπλόος,37,0.01,78.8
αἰών,37,0.01,78.81
γαστήρ,37,0.01,78.82
χαρίζομαι,37,0.01,78.84
ἄρτιος,37,0.01,78.85
πνοή,37,0.01,78.86
ἄνευ,37,0.01,78.87
δμώς,37,0.01,78.88
αἰαῖ,37,0.01,78.9
Οἰδίπους,37,0.01,78.91
ἐρίζω,36,0.01,78.92
μογέω,36,0.01,78.93
θύω,36,0.01,78.94
ὀφείλω,36,0.01,78.96
οὖρος,36,0.01,78.97
δαίω,36,0.01,78.98
ὄσσα,36,0.01,78.99
Λαερτιάδης,36,0.01,79.0
ἐπαινέω,36,0.01,79.01
Γερήνιος,36,0.01,79.03
ἁλίσκομαι,36,0.01,79.04
παρθένος,36,0.01,79.05
ἡγεμονεύω,36,0.01,79.06
πόρος,36,0.01,79.07
δηιοτής,36,0.01,79.09
χάλκειος,36,0.01,79.1
κυδάλιμος,36,0.01,79.11
ἐκτός,36,0.01,79.12
τλήμων,36,0.01,79.13
θύραζε,36,0.01,79.14
φάσκω,36,0.01,79.16
ἔσω,36,0.01,79.17
φάτις,36,0.01,79.18
πλήν,36,0.01,79.19
Πέρσης,36,0.01,79.2
εὔκομος,35,0.01,79.21
πτολίεθρον,35,0.01,79.23
αἶσα,35,0.01,79.24
εὐρύοπα,35,0.01,79.25
κομάω,35,0.01,79.26
ἕδρα,35,0.01,79.27
πέρθω,35,0.01,79.28
ἀφνειός,35,0.01,79.29
τύμβος,35,0.01,79.31
ποδώκης,35,0.01,79.32
πάλλω,35,0.01,79.33
κερδίων,35,0.01,79.34
ἀήρ,35,0.01,79.35
αἰνέω,35,0.01,79.36
στρέφω,35,0.01,79.37
διαμπερές,35,0.01,79.39
κλείς,35,0.01,79.4
ἐφίστημι,35,0.01,79.41
ἀρκέω,35,0.01,79.42
βλάπτω,35,0.01,79.43
αἴθω,35,0.01,79.44
τάχος,35,0.01,79.45
μέντοι,35,0.01,79.47
ἒ,35,0.01,79.48
κραίνω,34,0.01,79.49
κλάζω,34,0.01,79.5
στυγέω,34,0.01,79.51
εἴκοσι,34,0.01,79.52
πρόσω,34,0.01,79.53
κεύθω,34,0.01,79.54
χαλκοχίτων,34,0.01,79.56
ἐντός,34,0.01,79.57
λιμήν,34,0.01,79.58
ἔρος,34,0.01,79.59
νωμάω,34,0.01,79.6
ἅλλομαι,34,0.01,79.61
φᾶρος,34,0.01,79.62
παῦρος,34,0.01,79.63
ἀτάλαντος,34,0.01,79.64
ἀγχοῦ,34,0.01,79.65
θαυμάζω,34,0.01,79.67
ἄσπετος,34,0.01,79.68
ἡνία,34,0.01,79.69
πάντοσε,34,0.01,79.7
παρέχω,34,0.01,79.71
αὐτόθι,34,0.01,79.72
παπταίνω,34,0.01,79.73
κάματος,34,0.01,79.74
ὀδούς,34,0.01,79.75
ἐκβάλλω,34,0.01,79.77
ἀγρός,34,0.01,79.78
ἐλεέω,34,0.01,79.79
οὖδας,34,0.01,79.8
ᾗ,34,0.01,79.81
διοτρεφής,34,0.01,79.82
σιγάω,34,0.01,79.83
ὄλβος,34,0.01,79.84
θάπτω,34,0.01,79.85
Κύκλωψ,34,0.01,79.87
Εὔμαιος,34,0.01,79.88
ἀπωθέω,33,0.01,79.89
ὄνειδος,33,0.01,79.9
κελαινός,33,0.01,79.91
κόρος,33,0.01,79.92
ἀτρεκής,33,0.01,79.93
Ἀργειφόντης,33,0.01,79.94
ἐπαίσσω,33,0.01,79.95
πληγή,33,0.01,79.96
μῆδος,33,0.01,79.97
παντοῖος,33,0.01,79.98
ἐυκτίμενος,33,0.01,80.0
ἄγνυμι,33,0.01,80.01
ὀδύνη,33,0.01,80.02
χαμαί,33,0.01,80.03
πρυμνός,33,0.01,80.04
ἀολλής,33,0.01,80.05
μυχός,33,0.01,80.06
καταλείπω,33,0.01,80.07
ἀέξω,33,0.01,80.08
Ἐννοσίγαιος,33,0.01,80.09
ἀλύσκω,33,0.01,80.1
τρίπους,33,0.01,80.11
δεῖ,33,0.01,80.13
ὅπλον,33,0.01,80.14
ὅπη,33,0.01,80.15
θέλγω,33,0.01,80.16
χρῆμα,33,0.01,80.17
ἀτιμάζω,32,0.01,80.18
ἐυκνήμις,32,0.01,80.19
ἁνδάνω,32,0.01,80.2
κινέω,32,0.01,80.21
μετόπισθε,32,0.01,80.22
ἔκπαγλος,32,0.01,80.23
ὁρμαίνω,32,0.01,80.24
ἆσσον,32,0.01,80.25
δέος,32,0.01,80.26
ὄψ,32,0.01,80.27
ὅρκιον,32,0.01,80.28
κόσμος,32,0.01,80.29
ἔτος,32,0.01,80.3
κακότης,32,0.01,80.31
ῥεῖθρον,32,0.01,80.32
τῆλε,32,0.01,80.34
ἀλεείνω,32,0.01,80.35
ποινή,32,0.01,80.36
ἀντικρύ,32,0.01,80.37
ἐμπίπτω,32,0.01,80.38
φάρμακον,32,0.01,80.39
ἐναντίος,32,0.01,80.4
ἐκφεύγω,32,0.01,80.41
ἄλλως,32,0.01,80.42
τρέω,32,0.01,80.43
σπένδω,32,0.01,80.44
ἐξέρχομαι,32,0.01,80.45
πολύτλας,32,0.01,80.46
ἀστός,32,0.01,80.47
ἕρπω,32,0.01,80.48
πόθεν,32,0.01,80.49
ἐμαυτοῦ,32,0.01,80.5
ἀποτίνω,31,0.01,80.51
ἀπειλέω,31,0.01,80.52
κοτέω,31,0.01,80.53
φάσγανον,31,0.01,80.54
ἀριστεύς,31,0.01,80.55
ὁμιλέω,31,0.01,80.56
ἀμβρόσιος,31,0.01,80.57
σάφα,31,0.01,80.58
αἱματόεις,31,0.01,80.59
μέτειμι,31,0.01,80.6
στέρνον,31,0.01,80.61
ἀριστερός,31,0.01,80.62
ἐξαιρέω,31,0.01,80.63
ὑπέρθυμος,31,0.01,80.64
χαμᾶζε,31,0.01,80.65
καταβαίνω,31,0.01,80.66
ζεύγνυμι,31,0.01,80.67
πότερος,31,0.01,80.68
Ἡρακλέης,31,0.01,80.7
πεῖραρ,31,0.01,80.71
ἔνερθε,31,0.01,80.72
ἀμήχανος,31,0.01,80.73
ἀίω,31,0.01,80.74
κείρω,31,0.01,80.75
πέδον,31,0.01,80.76
στέγη,31,0.01,80.77
κότος,30,0.01,80.78
ἀρχός,30,0.01,80.79
αἰχμητής,30,0.01,80.8
αἴτιος,30,0.01,80.81
ἀφαιρέω,30,0.01,80.81
Πηλείων,30,0.01,80.82
ἐπιπείθομαι,30,0.01,80.83
παλάμη,30,0.01,80.84
ὀχθέω,30,0.01,80.85
πλησίος,30,0.01,80.86
ὀρούω,30,0.01,80.87
τέρας,30,0.01,80.88
φοιτάω,30,0.01,80.89
ἀλεγεινός,30,0.01,80.9
ἱππεύς,30,0.01,80.91
ἐκγίγνομαι,30,0.01,80.92
οἰμώζω,30,0.01,80.93
παχύς,30,0.01,80.94
ἁρπάζω,30,0.01,80.95
φύλοπις,30,0.01,80.96
ἀνύω,30,0.01,80.97
Καδμεῖος,30,0.01,80.98
χέρσος,30,0.01,80.99
λίθος,30,0.01,81.0
μάστιξ,30,0.01,81.01
γοάω,30,0.01,81.02
θερμός,30,0.01,81.03
κόνις,30,0.01,81.04
ἔξω,30,0.01,81.05
δρῦς,30,0.01,81.06
Δηίφοβος,30,0.01,81.07
ἀρά,30,0.01,81.08
τέρμα,30,0.01,81.09
Εὐρύμαχος,30,0.01,81.1
σοφός,30,0.01,81.11
μῆνις,29,0.01,81.12
ναός,29,0.01,81.13
ταῦρος,29,0.01,81.14
τέλειος,29,0.01,81.15
πρώτιστος,29,0.01,81.16
λείβω,29,0.01,81.17
ἐδητύς,29,0.01,81.18
πορφύρεος,29,0.01,81.18
ἤπειρος,29,0.01,81.19
ὀφρύς,29,0.01,81.2
εὔσελμος,29,0.01,81.21
κορύσσω,29,0.01,81.22
πῆ,29,0.01,81.23
ἀγός,29,0.01,81.24
κυνέη,29,0.01,81.25
ἐπορούω,29,0.01,81.26
ἤπιος,29,0.01,81.27
χάρμη,29,0.01,81.28
πάγχυ,29,0.01,81.29
μεσηγύ,29,0.01,81.3
νύσσω,29,0.01,81.31
γόνος,29,0.01,81.32
ἐλεύθερος,29,0.01,81.33
τολμάω,29,0.01,81.34
ἑτοῖμος,29,0.01,81.35
μενοινάω,29,0.01,81.36
δρόμος,29,0.01,81.36
ἱκέτης,29,0.01,81.37
φυγή,29,0.01,81.38
δεσπότης,29,0.01,81.39
μάταιος,29,0.01,81.4
οὔποτε,29,0.01,81.41
κάρηνον,28,0.01,81.42
τοὔνεκα,28,0.01,81.43
ὑπόδρα,28,0.01,81.44
λόχος,28,0.01,81.45
ὑγρός,28,0.01,81.46
Θήβη,28,0.01,81.47
πολλάκις,28,0.01,81.48
ἑξῆς,28,0.01,81.49
δαιμόνιος,28,0.01,81.49
κενός,28,0.01,81.5
ὅθεν,28,0.01,81.51
δέκα,28,0.01,81.52
πεντήκοντα,28,0.01,81.53
κόλπος,28,0.01,81.54
ἀλάομαι,28,0.01,81.55
σιωπή,28,0.01,81.56
εὔφρων,28,0.01,81.57
χαλκήρης,28,0.01,81.58
συλάω,28,0.01,81.59
ἰθύνω,28,0.01,81.59
μειλίχιος,28,0.01,81.6
ἀντιβολέω,28,0.01,81.61
δουπέω,28,0.01,81.62
ἴς,28,0.01,81.63
Βορέας,28,0.01,81.64
κύκλος,28,0.01,81.65
μικρός,28,0.01,81.66
ἀπέχω,28,0.01,81.67
θύελλα,28,0.01,81.68
εὐπλόκαμος,28,0.01,81.69
δόρπον,28,0.01,81.7
κυλίνδω,28,0.01,81.7
μέλεος,28,0.01,81.71
ἄορ,28,0.01,81.72
ῥόος,28,0.01,81.73
χρίω,28,0.01,81.74
σέβας,28,0.01,81.75
Λαέρτης,28,0.01,81.76
ἄποινα,27,0.01,81.77
ἀγοράομαι,27,0.01,81.78
ἐξερέω,27,0.01,81.79
φύλλον,27,0.01,81.79
ἀτρύγετος,27,0.01,81.8
χρεώ,27,0.01,81.81
ἐρετμόν,27,0.01,81.82
ἠριγένεια,27,0.01,81.83
ῥοδοδάκτυλος,27,0.01,81.84
ὑπισχνέομαι,27,0.01,81.85
περικλυτός,27,0.01,81.86
ἄλλοθεν,27,0.01,81.87
πλέως,27,0.01,81.87
μείς,27,0.01,81.88
ἐρατεινός,27,0.01,81.89
ἕλκος,27,0.01,81.9
ἔλαιον,27,0.01,81.91
ἀρηίφιλος,27,0.01,81.92
Αἰακίδης,27,0.01,81.93
συμβάλλω,27,0.01,81.94
λιλαίομαι,27,0.01,81.94
ἄγαμαι,27,0.01,81.95
δολιχόσκιος,27,0.01,81.96
χορός,27,0.01,81.97
κλονέω,27,0.01,81.98
βόσκω,27,0.01,81.99
γαμβρός,27,0.01,82.0
ἑκάς,27,0.01,82.01
δώδεκα,27,0.01,82.02
ὀιζύς,27,0.01,82.02
νίζω,27,0.01,82.03
νόημα,27,0.01,82.04
χλωρός,27,0.01,82.05
σέλας,27,0.01,82.06
ἰάλλω,27,0.01,82.07
μάρπτω,27,0.01,82.08
πρόκειμαι,27,0.01,82.09
λέβης,27,0.01,82.09
γαιήοχος,27,0.01,82.1
παρατίθημι,27,0.01,82.11
κάτω,27,0.01,82.12
πόθος,27,0.01,82.13
δίχα,27,0.01,82.14
ὄλβιος,27,0.01,82.15
σπέρμα,27,0.01,82.16
ἔνδικος,27,0.01,82.17
ποῖ,27,0.01,82.17
νοσέω,27,0.01,82.18
Λάιος,27,0.01,82.19
χαρίεις,26,0.01,82.2
λοιγός,26,0.01,82.21
Διοτρεφής,26,0.01,82.22
καπνός,26,0.01,82.23
καθέζομαι,26,0.01,82.23
εἴθε,26,0.01,82.24
νεύω,26,0.01,82.25
κυάνεος,26,0.01,82.26
ἕδος,26,0.01,82.27
ἐλεαίρω,26,0.01,82.28
λιπαρός,26,0.01,82.29
νεφέλη,26,0.01,82.29
κικλήσκω,26,0.01,82.3
λάθρῃ,26,0.01,82.31
καίνυμαι,26,0.01,82.32
ἐγχείη,26,0.01,82.33
Ἑλλάς,26,0.01,82.34
ὄρχαμος,26,0.01,82.34
παρειά,26,0.01,82.35
Ἠέλιος,26,0.01,82.36
γραῦς,26,0.01,82.37
πη,26,0.01,82.38
βάζω,26,0.01,82.39
δηιόω,26,0.01,82.4
σπάω,26,0.01,82.4
φθάνω,26,0.01,82.41
μῶνυξ,26,0.01,82.42
ῥίμφα,26,0.01,82.43
οἰκτρός,26,0.01,82.44
δύσμορος,26,0.01,82.45
τί,26,0.01,82.46
τροφός,26,0.01,82.46
φύσις,26,0.01,82.47
μήποτε,26,0.01,82.48
τόπος,26,0.01,82.49
ἡδονή,26,0.01,82.5
καιρός,26,0.01,82.51
παίω,26,0.01,82.51
πημονή,26,0.01,82.52
Κρέων,26,0.01,82.53
πυρή,25,0.01,82.54
δέκατος,25,0.01,82.55
ἀρνός,25,0.01,82.56
ποθι,25,0.01,82.56
μητίετα,25,0.01,82.57
οὐρανόθεν,25,0.01,82.58
ὄζος,25,0.01,82.59
ἔισος,25,0.01,82.6
ἑλίσσω,25,0.01,82.61
δακρύω,25,0.01,82.61
ἱστίον,25,0.01,82.62
μεταλλάω,25,0.01,82.63
ἐτήτυμος,25,0.01,82.64
ἀλέξω,25,0.01,82.65
ἔνειμι,25,0.01,82.65
Ἀτρεύς,25,0.01,82.66
ἄναλκις,25,0.01,82.67
ὑφίστημι,25,0.01,82.68
δράκων,25,0.01,82.69
λειμών,25,0.01,82.69
ἴκελος,25,0.01,82.7
κοσμέω,25,0.01,82.71
ἑπτά,25,0.01,82.72
οἰκίον,25,0.01,82.73
καθύπερθε,25,0.01,82.74
ὄμβρος,25,0.01,82.74
σιγή,25,0.01,82.75
Ἰδαῖος,25,0.01,82.76
σείω,25,0.01,82.77
ἱδρώς,25,0.01,82.78
φρίσσω,25,0.01,82.78
ἐναλίγκιος,25,0.01,82.79
ἀλωή,25,0.01,82.8
ἄμβροτος,25,0.01,82.81
αἰσχύνω,25,0.01,82.82
ἄρσην,25,0.01,82.83
θεάομαι,25,0.01,82.83
μέτρον,25,0.01,82.84
ἀετός,25,0.01,82.85
κορέννυμι,25,0.01,82.86
ὄνειαρ,25,0.01,82.87
ἄθλιος,25,0.01,82.87
πεύθομαι,25,0.01,82.88
λεπτός,25,0.01,82.89
ἀποπέμπω,25,0.01,82.9
ἄνω,25,0.01,82.91
κόπτω,25,0.01,82.92
ὑβρίζω,25,0.01,82.92
ξένιος,25,0.01,82.93
λουτρόν,25,0.01,82.94
ἰχθύς,25,0.01,82.95
εὐθύς,25,0.01,82.96
Καλυψώ,25,0.01,82.96
ὅπου,25,0.01,82.97
τύραννος,25,0.01,82.98
σύμμαχος,25,0.01,82.99
Λητώ,24,0.01,83.0
ἄλλῃ,24,0.01,83.0
λωίων,24,0.01,83.01
ἀρείων,24,0.01,83.02
ἀναιρέω,24,0.01,83.03
ἀπήμων,24,0.01,83.04
στέλλω,24,0.01,83.04
πετάννυμι,24,0.01,83.05
ἀναίσσω,24,0.01,83.06
καταπίπτω,24,0.01,83.07
ἄνευθε,24,0.01,83.08
ὀρθόω,24,0.01,83.08
κηρύσσω,24,0.01,83.09
μέδων,24,0.01,83.1
μεταυδάω,24,0.01,83.11
πέπων,24,0.01,83.11
ἐνίπτω,24,0.01,83.12
ἀμφικαλύπτω,24,0.01,83.13
ἐκπίπτω,24,0.01,83.14
δάω,24,0.01,83.15
κρήνη,24,0.01,83.15
φαγεῖν,24,0.01,83.16
ἱερεύω,24,0.01,83.17
δαίζω,24,0.01,83.18
ἀθρόος,24,0.01,83.18
αἰζηός,24,0.01,83.19
οἰκέω,24,0.01,83.2
Ἕλλην,24,0.01,83.21
εὐνάω,24,0.01,83.22
χειμών,24,0.01,83.22
κοῦρος,24,0.01,83.23
θρίξ,24,0.01,83.24
κλῆρος,24,0.01,83.25
ἱμάς,24,0.01,83.26
εἰκός,24,0.01,83.26
κάλλος,24,0.01,83.27
ἐκεῖσε,24,0.01,83.28
ἔρως,24,0.01,83.29
πρέσβυς,24,0.01,83.29
ἄκων,24,0.01,83.3
χαλκοῦς,24,0.01,83.31
μελιηδής,24,0.01,83.32
ἔντοσθε,24,0.01,83.33
κατέρχομαι,24,0.01,83.33
πομπή,24,0.01,83.34
πρόσωπον,24,0.01,83.35
πυκινός,24,0.01,83.36
ὁπλίζω,24,0.01,83.37
ἠερόεις,24,0.01,83.37
πιφαύσκω,24,0.01,83.38
Πόλυβος,24,0.01,83.39
ἆ,24,0.01,83.4
ἀσφαλής,24,0.01,83.4
Εὐρύκλεια,24,0.01,83.41
πτωχός,24,0.01,83.42
ταὐτός,24,0.01,83.43
εἶτα,24,0.01,83.44
εὐτυχέω,24,0.01,83.44
ὤμοι,24,0.01,83.45
σεαυτοῦ,24,0.01,83.46
καλλιπάρηος,23,0.01,83.47
φόρμιγξ,23,0.01,83.47
πατρώιος,23,0.01,83.48
ἄφθιτος,23,0.01,83.49
ἐννέα,23,0.01,83.5
Ζέφυρος,23,0.01,83.5
ἐτεός,23,0.01,83.51
πηγή,23,0.01,83.52
τέσσαρες,23,0.01,83.53
Ἐπειός,23,0.01,83.53
Ἡράκλειος,23,0.01,83.54
Ξάνθος,23,0.01,83.55
ἐρίηρος,23,0.01,83.56
τιτύσκομαι,23,0.01,83.56
ὑφαίνω,23,0.01,83.57
πελώριος,23,0.01,83.58
δειρή,23,0.01,83.59
ἀστερόεις,23,0.01,83.59
ἱρός,23,0.01,83.6
δαιδάλεος,23,0.01,83.61
εἴκελος,23,0.01,83.62
ἀποκτείνω,23,0.01,83.62
ἐναίρω,23,0.01,83.63
θέσφατος,23,0.01,83.64
ἐκφέρω,23,0.01,83.65
ταμία,23,0.01,83.65
ἄνειμι,23,0.01,83.66
παρέξ,23,0.01,83.67
φύλαξ,23,0.01,83.68
Αὐτομέδων,23,0.01,83.68
ἐχθαίρω,23,0.01,83.69
ἐπέχω,23,0.01,83.7
ὑψόσε,23,0.01,83.71
ἀτάσθαλος,23,0.01,83.71
πρόθυρον,23,0.01,83.72
ζόφος,23,0.01,83.73
λιμός,23,0.01,83.74
ὁποῖος,23,0.01,83.74
φήμη,23,0.01,83.75
σεμνός,23,0.01,83.76
μηχανή,23,0.01,83.77
Προμηθεύς,23,0.01,83.77
δηλόω,23,0.01,83.78
κλέπτω,22,0.01,83.79
ἀφύσσω,22,0.01,83.8
ἐρητύω,22,0.01,83.8
κόμη,22,0.01,83.81
ἔλαφος,22,0.01,83.82
πείρω,22,0.01,83.83
ἐπιχθόνιος,22,0.01,83.83
ἐξάγω,22,0.01,83.84
κελαινεφής,22,0.01,83.85
δεξιτερός,22,0.01,83.85
χαίτη,22,0.01,83.86
πλάζω,22,0.01,83.87
μέλαθρον,22,0.01,83.88
δηθά,22,0.01,83.88
ἄλσος,22,0.01,83.89
τέταρτος,22,0.01,83.9
μνάομαι,22,0.01,83.9
λίμνη,22,0.01,83.91
σκοπός,22,0.01,83.92
Γλαῦκος,22,0.01,83.93
ἀφίστημι,22,0.01,83.93
λώβη,22,0.01,83.94
παράκοιτις,22,0.01,83.95
πέλεκυς,22,0.01,83.95
