Word,Count,Percentage of total,Cumulative percentage of total
κιβαριός,1,0.0,98.81
μελιτοπώλιος,1,0.0,98.81
Μαικαινατιανός,1,0.0,98.81
αἰκοστός,1,0.0,98.81
ει0κοστός,1,0.0,98.81
ἐ͂τος,1,0.0,98.81
ἀγράφιος,1,0.0,98.81
Λευιτικός,1,0.0,98.81
Ἀριθμός,1,0.0,98.81
ἀνυστής,1,0.0,98.81
λογαρός,1,0.0,98.81
ἐπινώτιος,1,0.0,98.81
δίακονος,1,0.0,98.82
Ῥουπίλιος,1,0.0,98.82
στυχής,1,0.0,98.82
Μελαιληείς,1,0.0,98.82
Παήσειος,1,0.0,98.82
πορεμβηκός,1,0.0,98.82
Περταῖος,1,0.0,98.82
ὀλοσχερής,1,0.0,98.82
νότης,1,0.0,98.82
πέος,1,0.0,98.82
κάς,1,0.0,98.82
Πληρωτής,1,0.0,98.82
αύτός,1,0.0,98.82
παρθένος,1,0.0,98.82
ἐμβατός,1,0.0,98.83
χεῶν,1,0.0,98.83
Ἀνουπ,1,0.0,98.83
Θεομητόριος,1,0.0,98.83
Ἀπηλιωτικός,1,0.0,98.83
ἐκλήμπτωρ,1,0.0,98.83
σέξστομ,1,0.0,98.83
σεσκέντος,1,0.0,98.83
δούπλα,1,0.0,98.83
ἔτ,1,0.0,98.83
ἐντερρογατιῶνος,1,0.0,98.83
τρῆδις,1,0.0,98.83
φάκτος,1,0.0,98.83
κάστρις,1,0.0,98.83
αὐτοπροαίρετος,1,0.0,98.84
ἀνενδοίαστος,1,0.0,98.84
συρμάδιος,1,0.0,98.84
πίειρα,1,0.0,98.84
παραδώς,1,0.0,98.84
ἀπολυτέον,1,0.0,98.84
νοτώδης,1,0.0,98.84
θελητός,1,0.0,98.84
λοιμώδης,1,0.0,98.84
παλινγενέσιος,1,0.0,98.84
Λώιος,1,0.0,98.84
περιλειπής,1,0.0,98.84
δετός,1,0.0,98.84
νοβελλήσιμος,1,0.0,98.84
εὔχρεστος,1,0.0,98.85
γαμήλειος,1,0.0,98.85
πρωτοκλίσιος,1,0.0,98.85
προμηθής,1,0.0,98.85
εὔοδος,1,0.0,98.85
πεντακαιδέκατος,1,0.0,98.85
καμψός,1,0.0,98.85
ἐπιστρατηγός,1,0.0,98.85
φιλαίτιος,1,0.0,98.85
εὔσχημος,1,0.0,98.85
πολεμικός,1,0.0,98.85
ἑαυτής,1,0.0,98.85
κωμαρχικός,1,0.0,98.85
σαβατάκιος,1,0.0,98.85
μάλλωτος,1,0.0,98.85
μέλανις,1,0.0,98.86
Λεοντοπολείτης,1,0.0,98.86
δυοδέκατος,1,0.0,98.86
θείος,1,0.0,98.86
μοσχοῖος,1,0.0,98.86
ἰδιοπράγμων,1,0.0,98.86
ἀμικτόριος,1,0.0,98.86
λεπταμικτόριος,1,0.0,98.86
βασίδιος,1,0.0,98.86
Ἰσαύριος,1,0.0,98.86
ὑποσχισμο͂ς,1,0.0,98.86
πάνθειος,1,0.0,98.86
Ἀργαῖτις,1,0.0,98.86
κατάφυτος,1,0.0,98.86
Ἀμενσοίσιος,1,0.0,98.87
χρυσανθής,1,0.0,98.87
ἰσόμοιρος,1,0.0,98.87
Ἀπιός,1,0.0,98.87
αὐλητικός,1,0.0,98.87
κίσσινος,1,0.0,98.87
παράφερνος,1,0.0,98.87
Χωμηνιακός,1,0.0,98.87
Τεσενεπνούτιος,1,0.0,98.87
ἀγέλοιος,1,0.0,98.87
εὔκταῖος,1,0.0,98.87
ζώφυτος,1,0.0,98.87
ἔνπειρος,1,0.0,98.87
φιλτός,1,0.0,98.87
θαμάσιος,1,0.0,98.88
ἐνιαυσίαιος,1,0.0,98.88
Ψίνειυς,1,0.0,98.88
Ὀηστεινειανός,1,0.0,98.88
αὐτόχειρ,1,0.0,98.88
ὀλιγόψυχος,1,0.0,98.88
τριακοντάκλινος,1,0.0,98.88
κακεπιτρόπος,1,0.0,98.88
ἑξηκονταπέντε,1,0.0,98.88
Λευκώγιος,1,0.0,98.88
δωριμαῖος,1,0.0,98.88
Ἀπίας,1,0.0,98.88
ἀλεστός,1,0.0,98.88
τριπλασίων,1,0.0,98.88
ἀνεχύραστος,1,0.0,98.89
ἀποκαταστατικός,1,0.0,98.89
ἀπόλυτος,1,0.0,98.89
ταπητίουχος,1,0.0,98.89
Νερβαῖος,1,0.0,98.89
γνωστέος,1,0.0,98.89
κορτιανός,1,0.0,98.89
Εριος,1,0.0,98.89
στρᾶτος,1,0.0,98.89
εὑρεθής,1,0.0,98.89
ἄρκιος,1,0.0,98.89
Ἀρτεμέσιος,1,0.0,98.89
ὀρθρῖος,1,0.0,98.89
μυόβρωτος,1,0.0,98.89
ἡμιτύλος,1,0.0,98.9
δακνηρός,1,0.0,98.9
καλύς,1,0.0,98.9
τρικλινικός,1,0.0,98.9
Ὤνειος,1,0.0,98.9
γλυκελαιός,1,0.0,98.9
δυστυχής,1,0.0,98.9
Γενάδειος,1,0.0,98.9
Θεώδοτος,1,0.0,98.9
σέβαστος,1,0.0,98.9
χαλκόστομος,1,0.0,98.9
εὔφρων,1,0.0,98.9
πρωτοπολίτης,1,0.0,98.9
ἰσοπολίτης,1,0.0,98.9
δημιοσιωνός,1,0.0,98.91
κατάφωρος,1,0.0,98.91
Νεμερός,1,0.0,98.91
Γαδημος,1,0.0,98.91
Ἐράσιος,1,0.0,98.91
ἐχόντιος,1,0.0,98.91
Βαδην,1,0.0,98.91
φιλαλήθης,1,0.0,98.91
μνύς,1,0.0,98.91
ἕσκαστος,1,0.0,98.91
ἐκθρός,1,0.0,98.91
Ῥοδάριος,1,0.0,98.91
λευκόινος,1,0.0,98.91
κοπτός,1,0.0,98.91
λιβάνινος,1,0.0,98.91
λακωνόσημος,1,0.0,98.92
ἐμπόρφυρος,1,0.0,98.92
γαμετός,1,0.0,98.92
ἀργέντινος,1,0.0,98.92
προπόρφυρος,1,0.0,98.92
Ὄξ,1,0.0,98.92
προσεχής,1,0.0,98.92
γέομετριος,1,0.0,98.92
Θασὼς,1,0.0,98.92
βούλολος,1,0.0,98.92
καλαύτιος,1,0.0,98.92
πελοχικός,1,0.0,98.92
Πυρρός,1,0.0,98.92
σώματος,1,0.0,98.92
Ἀμήινιος,1,0.0,98.93
ἀρτά,1,0.0,98.93
λεπτοσχοίνιος,1,0.0,98.93
σύνγραπτος,1,0.0,98.93
Καλπούνιος,1,0.0,98.93
δίτης,1,0.0,98.93
ὀνηλακτικός,1,0.0,98.93
Μινούκιος,1,0.0,98.93
ἐνέστος,1,0.0,98.93
διέτης,1,0.0,98.93
Ἑρμοπολιτίς,1,0.0,98.93
Περσεός,1,0.0,98.93
ἐπάρκιος,1,0.0,98.93
χλής,1,0.0,98.93
ἡμίνηρος,1,0.0,98.94
Νιλόβροχος,1,0.0,98.94
Γεσσαῖος,1,0.0,98.94
συνεγρός,1,0.0,98.94
ὁκτώ,1,0.0,98.94
κερκουροβαῖος,1,0.0,98.94
χράσθος,1,0.0,98.94
ἐπίβουλος,1,0.0,98.94
Ἀσιαγενικός,1,0.0,98.94
εὔνοος,1,0.0,98.94
στοργικός,1,0.0,98.94
Ἀρσενώειτος,1,0.0,98.94
χιλωκτός,1,0.0,98.94
φουκάριος,1,0.0,98.94
γυνός,1,0.0,98.95
αλλός,1,0.0,98.95
λοιδορεῖος,1,0.0,98.95
ἀδιάσειστος,1,0.0,98.95
θεμύς,1,0.0,98.95
καθημενείτος,1,0.0,98.95
ὠνηνικός,1,0.0,98.95
ἔποκος,1,0.0,98.95
προβεβαῖος,1,0.0,98.95
τηῦτος,1,0.0,98.95
σκρινάριος,1,0.0,98.95
μονόκοπος,1,0.0,98.95
στιχαροφαιλόνιος,1,0.0,98.95
ζυτοπώλειος,1,0.0,98.95
Μενούκιος,1,0.0,98.96
αεμιλιυς,1,0.0,98.96
ἀναπεπταμένος,1,0.0,98.96
εὐεπίβατος,1,0.0,98.96
στπής,1,0.0,98.96
ἀδεής,1,0.0,98.96
λ́ρληλος,1,0.0,98.96
ὁλόσπυρος,1,0.0,98.96
ἐλάεινος,1,0.0,98.96
ἀπροφασιστός,1,0.0,98.96
Κερκεσῆφις,1,0.0,98.96
καλαθηφόρος,1,0.0,98.96
ἀραιόφρυς,1,0.0,98.96
εὐώνυμος,1,0.0,98.96
Εὐθηνοδότειος,1,0.0,98.97
ἀκαταλήρητος,1,0.0,98.97
ζμαράγδινος,1,0.0,98.97
ὑελοῦς,1,0.0,98.97
ἱερονεικός,1,0.0,98.97
ἕνος,1,0.0,98.97
Πορφυρειτικός,1,0.0,98.97
χιμαῖος,1,0.0,98.97
Τμουνεψός,1,0.0,98.97
στεφανηπλόκος,1,0.0,98.97
μικρολόγος,1,0.0,98.97
Ψοαφρής,1,0.0,98.97
Κάρεινος,1,0.0,98.97
ἀνακομιστός,1,0.0,98.97
μύλεος,1,0.0,98.97
Τραιβωνιανός,1,0.0,98.98
Αὐαστικός,1,0.0,98.98
αὐτοματάρις,1,0.0,98.98
τάυρος,1,0.0,98.98
τρεισκαιδεκαέτης,1,0.0,98.98
μόιος,1,0.0,98.98
Σενεκελεύ,1,0.0,98.98
Σινγώνιος,1,0.0,98.98
ἀρότις,1,0.0,98.98
ἀναντίρρητος,1,0.0,98.98
ἐπιστρέφειος,1,0.0,98.98
Ἀθριβείτης,1,0.0,98.98
ἐπινίκιος,1,0.0,98.98
ἀμετάστρεπτος,1,0.0,98.98
Αὔιος,1,0.0,98.99
Μετήλετος,1,0.0,98.99
ἀμφίλοξος,1,0.0,98.99
Δέκατος,1,0.0,98.99
Ὀξρυγχείτης,1,0.0,98.99
εἰδεός,1,0.0,98.99
ὁριόδικτος,1,0.0,98.99
άξιος,1,0.0,98.99
σιτόφακος,1,0.0,98.99
πλεονεκτικός,1,0.0,98.99
ὁ͂ς,1,0.0,98.99
Κρηπεῖδος,1,0.0,98.99
αὐθιγενής,1,0.0,98.99
ταπητής,1,0.0,98.99
κοιωνός,1,0.0,99.0
ταπητός,1,0.0,99.0
σύνπρεσβυς,1,0.0,99.0
ἐπιστολιμαῖος,1,0.0,99.0
ἄμωμος,1,0.0,99.0
στρατεύσιμος,1,0.0,99.0
ποδόματος,1,0.0,99.0
ἀπολυτικός,1,0.0,99.0
δίακος,1,0.0,99.0
ληστήριος,1,0.0,99.0
Προσωπειτικός,1,0.0,99.0
ἄτρεπτος,1,0.0,99.0
σάνδυξ,1,0.0,99.0
μάγκηνος,1,0.0,99.0
ἀκούβιτος,1,0.0,99.01
ὀρδδινάριος,1,0.0,99.01
ἐγκληματικός,1,0.0,99.01
σιτιστός,1,0.0,99.01
Σούχιος,1,0.0,99.01
θαρσικός,1,0.0,99.01
δηποτεοῦς,1,0.0,99.01
Καλλετι,1,0.0,99.01
μοναχύς,1,0.0,99.01
πάνπολλος,1,0.0,99.01
Προτήριος,1,0.0,99.01
Ἁθύριος,1,0.0,99.01
λινυφικός,1,0.0,99.01
ψαθίος,1,0.0,99.01
πρόοπτος,1,0.0,99.02
Θώαμος,1,0.0,99.02
συγγένιος,1,0.0,99.02
Ἤλιος,1,0.0,99.02
ἐρίνεος,1,0.0,99.02
τετρακασιοστός,1,0.0,99.02
κακουργικός,1,0.0,99.02
μυλοκλιβανής,1,0.0,99.02
ἀκέραστος,1,0.0,99.02
σεσημείων,1,0.0,99.02
Ῥινοκορουρίτης,1,0.0,99.02
ἐλλογιμότατος,1,0.0,99.02
Ανιος,1,0.0,99.02
παραφερνιμαῖος,1,0.0,99.02
εὐρησιλόγιος,1,0.0,99.03
ἐπιτράπεις,1,0.0,99.03
ἀναλλοίωτος,1,0.0,99.03
ῥᾴδιουργειος,1,0.0,99.03
ὡνιακός,1,0.0,99.03
λυβικός,1,0.0,99.03
ἀπαράλλακτος,1,0.0,99.03
τήριος,1,0.0,99.03
Ζοναινος,1,0.0,99.03
δεός,1,0.0,99.03
Συμμάχιος,1,0.0,99.03
Ἐλουσηνός,1,0.0,99.03
Ιανητος,1,0.0,99.03
ὑδρηρός,1,0.0,99.03
εὐεντέλιος,1,0.0,99.03
ὕγιος,1,0.0,99.04
Ψώβθιος,1,0.0,99.04
Σάφθιος,1,0.0,99.04
ἐννεακισχίλιοι,1,0.0,99.04
ἀναπόστατος,1,0.0,99.04
ἐπιτείμιος,1,0.0,99.04
ῥυμεῖος,1,0.0,99.04
Καισαρεῖος,1,0.0,99.04
ἀνάνθρωπος,1,0.0,99.04
Ἰσίδιος,1,0.0,99.04
Ἀρτεμείσειος,1,0.0,99.04
πενταρταβιαῖος,1,0.0,99.04
σακτός,1,0.0,99.04
τυμωλιτικός,1,0.0,99.04
Σινυραιτικός,1,0.0,99.05
βελένκωτος,1,0.0,99.05
εὔτομος,1,0.0,99.05
περίαπτος,1,0.0,99.05
ἐπίπλαστος,1,0.0,99.05
τρεισκαιδεκατής,1,0.0,99.05
πρατικός,1,0.0,99.05
ἀπύρετος,1,0.0,99.05
Τροφός,1,0.0,99.05
σινγουλάριος,1,0.0,99.05
γαλλικός,1,0.0,99.05
περίσημος,1,0.0,99.05
ἔναρετος,1,0.0,99.05
καμαράριος,1,0.0,99.05
Αὐασιτικός,1,0.0,99.06
ἐνόβρυζος,1,0.0,99.06
Μαικίλιος,1,0.0,99.06
ἀνεπίκλητος,1,0.0,99.06
λαχανοπωλικός,1,0.0,99.06
ὀκτασσός,1,0.0,99.06
λευκοπίονος,1,0.0,99.06
πρωτενίαυτος,1,0.0,99.06
εὐδιοίκητος,1,0.0,99.06
παράτυπος,1,0.0,99.06
ἀνήκοος,1,0.0,99.06
ἀμάχητος,1,0.0,99.06
εὐθύχαλκος,1,0.0,99.06
μάλλοκουριος,1,0.0,99.06
Κύιητος,1,0.0,99.07
Φλαούειος,1,0.0,99.07
μεσονύκτιος,1,0.0,99.07
σύνλεκτος,1,0.0,99.07
τετραμήνιος,1,0.0,99.07
εὐθηνίαρχος,1,0.0,99.07
Ἀγαθός,1,0.0,99.07
ὀκταμηνιαῖος,1,0.0,99.07
ἀμπελουριγικός,1,0.0,99.07
λέος,1,0.0,99.07
ἐφήμισυς,1,0.0,99.07
ἀγρικός,1,0.0,99.07
ἀθύρωτος,1,0.0,99.07
ἀθυρίδωτος,1,0.0,99.07
ἱερακόμορφος,1,0.0,99.08
σαλπιγγωτός,1,0.0,99.08
Ἡρκούλειος,1,0.0,99.08
ἀναπογραφός,1,0.0,99.08
ψιλόκουρος,1,0.0,99.08
ὑπόχλωρος,1,0.0,99.08
σαλακότος,1,0.0,99.08
ψελλός,1,0.0,99.08
πλατύρρυγχος,1,0.0,99.08
ὀνομάνγωνος,1,0.0,99.08
γεουχός,1,0.0,99.08
Διοπολιτικός,1,0.0,99.08
παρδόσημος,1,0.0,99.08
ἀπρόσκοπτος,1,0.0,99.08
ἀνυπόκριτος,1,0.0,99.09
κυρο͂ς,1,0.0,99.09
ἐπετινός,1,0.0,99.09
σαλός,1,0.0,99.09
Νειλόβροχος,1,0.0,99.09
μελάνγειος,1,0.0,99.09
σημειώσιμος,1,0.0,99.09
ἀκμιναλίων,1,0.0,99.09
ἰσχαρόσιμος,1,0.0,99.09
γλύκειος,1,0.0,99.09
ἄσιτος,1,0.0,99.09
κάιε,1,0.0,99.09
γηροβοσκός,1,0.0,99.09
παροδικός,1,0.0,99.09
ξιφήρης,1,0.0,99.09
κληρονόμος,1,0.0,99.1
ρᾶτος,1,0.0,99.1
ἐξέρκετος,1,0.0,99.1
ὁλαίγειος,1,0.0,99.1
μεταξύς,1,0.0,99.1
κοπικός,1,0.0,99.1
Νικαινός,1,0.0,99.1
χλωρικός,1,0.0,99.1
κόκκομας,1,0.0,99.1
ἐπωμίδιος,1,0.0,99.1
στατικός,1,0.0,99.1
ἐπήγγειλος,1,0.0,99.1
σιπποποιός,1,0.0,99.1
ἀνκίνδυνος,1,0.0,99.1
πανπράσιος,1,0.0,99.11
εὐσταθής,1,0.0,99.11
μελανόχροος,1,0.0,99.11
φροῦδος,1,0.0,99.11
ἀνέτοιμος,1,0.0,99.11
Καπετωλιακός,1,0.0,99.11
ὀφικίαριος,1,0.0,99.11
Κτησαῖος,1,0.0,99.11
Σαλικουσσός,1,0.0,99.11
σύνεδρος,1,0.0,99.11
δίασημος,1,0.0,99.11
Μῶος,1,0.0,99.11
Κρηπῖς,1,0.0,99.11
ἔκδοτος,1,0.0,99.11
πετρώδης,1,0.0,99.12
μύλοψος,1,0.0,99.12
ταπητουφικός,1,0.0,99.12
δυοτριάκοστος,1,0.0,99.12
ὁμαλής,1,0.0,99.12
Ἀχίλλειος,1,0.0,99.12
λεανδείς,1,0.0,99.12
μιτράριος,1,0.0,99.12
κοπριακός,1,0.0,99.12
Τανέρειος,1,0.0,99.12
Αὐτοκρατορος,1,0.0,99.12
κασιωτικός,1,0.0,99.12
τεσσσαρεσκαιδέκατος,1,0.0,99.12
Ματρικός,1,0.0,99.12
δίπλοκεραμος,1,0.0,99.13
Τρωαδήσιος,1,0.0,99.13
Σιρητικός,1,0.0,99.13
ἐγβατικός,1,0.0,99.13
ἔξωρος,1,0.0,99.13
Θῖν,1,0.0,99.13
σεμέων,1,0.0,99.13
Κυνοπολιτικός,1,0.0,99.13
ἀναρπαστός,1,0.0,99.13
Ὀσιραντίνοις,1,0.0,99.13
πάνοπλος,1,0.0,99.13
νυπτότος,1,0.0,99.13
ἐπελευστικός,1,0.0,99.13
ὑποστάθμιος,1,0.0,99.13
ξήριος,1,0.0,99.14
στήμιος,1,0.0,99.14
ῥοιτικός,1,0.0,99.14
αἰγόθυτος,1,0.0,99.14
παστάδιος,1,0.0,99.14
ἐπιγνός,1,0.0,99.14
ζωγονούσηος,1,0.0,99.14
δεδώκυιος,1,0.0,99.14
ἀνιαρός,1,0.0,99.14
Ξαντικός,1,0.0,99.14
εὐθηλής,1,0.0,99.14
ἀκλινής,1,0.0,99.14
ἐμβατικός,1,0.0,99.14
ἀνδρομηκιαῖος,1,0.0,99.14
μελίτινος,1,0.0,99.15
κλόυιος,1,0.0,99.15
Κανωπικός,1,0.0,99.15
σαρκοφανός,1,0.0,99.15
ἄμφαδος,1,0.0,99.15
βόρινος,1,0.0,99.15
χρήμαος,1,0.0,99.15
διάδοχος,1,0.0,99.15
δωνάτιουος,1,0.0,99.15
ἐπιρρεπής,1,0.0,99.15
πάρουσος,1,0.0,99.15
τριπυργιαῖος,1,0.0,99.15
ἄνηβος,1,0.0,99.15
ἐκχυσιαῖος,1,0.0,99.15
περίεργος,1,0.0,99.15
ἀμμωνιακός,1,0.0,99.16
ἄτριπτος,1,0.0,99.16
Βαλθολομαῖος,1,0.0,99.16
Ἀπάσιος,1,0.0,99.16
Λιβικός,1,0.0,99.16
δώδεκατος,1,0.0,99.16
ἀκινδυνός,1,0.0,99.16
αἴλιος,1,0.0,99.16
νώφιος,1,0.0,99.16
ἐξαγορευτικός,1,0.0,99.16
αὐρός,1,0.0,99.16
τυμωλειτικός,1,0.0,99.16
χλούβιος,1,0.0,99.16
ἐμεός,1,0.0,99.16
δεκατρίος,1,0.0,99.17
διακονιτός,1,0.0,99.17
ᾠδικός,1,0.0,99.17
Νωέμβριος,1,0.0,99.17
ταρσικάριος,1,0.0,99.17
τρισχιλιαγωγός,1,0.0,99.17
ἐπίκαιρος,1,0.0,99.17
φρώντιστος,1,0.0,99.17
ἀποσωθύς,1,0.0,99.17
ὅποσος,1,0.0,99.17
σημειαφόρος,1,0.0,99.17
περσεΐνος,1,0.0,99.17
Νικιωτός,1,0.0,99.17
πολυπλάσιος,1,0.0,99.17
λάγχιαριος,1,0.0,99.18
παρέκθετος,1,0.0,99.18
γραμματοφόρος,1,0.0,99.18
ῥουσαῖος,1,0.0,99.18
μεμβραινός,1,0.0,99.18
μικραός,1,0.0,99.18
Θεοδοσιακός,1,0.0,99.18
καμπύλος,1,0.0,99.18
χερσάλμυρος,1,0.0,99.18
γνάψιμος,1,0.0,99.18
καρύϊνος,1,0.0,99.18
νοσηλός,1,0.0,99.18
ὀστρακώδης,1,0.0,99.18
Νειλουπολίτης,1,0.0,99.18
Τετρακώμιος,1,0.0,99.19
πρᾶτος,1,0.0,99.19
νοσοκομειός,1,0.0,99.19
παρθενικός,1,0.0,99.19
κυνόβρωτος,1,0.0,99.19
μανικός,1,0.0,99.19
εὐβαδής,1,0.0,99.19
Ταφοσιριακός,1,0.0,99.19
ἀπρόδοτος,1,0.0,99.19
Μενθ́ς,1,0.0,99.19
ἀνάκλητος,1,0.0,99.19
Ψάμμις,1,0.0,99.19
Σκυτάριος,1,0.0,99.19
Σαμβάτιος,1,0.0,99.19
συγκλητικός,1,0.0,99.2
Πετσής,1,0.0,99.2
ἐπος,1,0.0,99.2
δύσπρακτος,1,0.0,99.2
Ἁρψοιφιος,1,0.0,99.2
βωμοφυλάκης,1,0.0,99.2
ἀσύμβατος,1,0.0,99.2
στασιώδης,1,0.0,99.2
Νειλαῖος,1,0.0,99.2
εὐσεβή̣,1,0.0,99.2
Ἁθυρ,1,0.0,99.2
Ἐπηφ,1,0.0,99.2
ἀρχιέρισος,1,0.0,99.2
ἀδεξίαστος,1,0.0,99.2
Λιβύσειος,1,0.0,99.21
κλάλιος,1,0.0,99.21
ἔντονος,1,0.0,99.21
απολλώνιος,1,0.0,99.21
εἰσόδιος,1,0.0,99.21
Θηραῖος,1,0.0,99.21
Αὐτοδίκειος,1,0.0,99.21
Αἰνιάν,1,0.0,99.21
θωρακῖτις,1,0.0,99.21
Σολεύς,1,0.0,99.21
ἐντάφιος,1,0.0,99.21
Καμπανός,1,0.0,99.21
ἀποκαταστός,1,0.0,99.21
πυρρακής,1,0.0,99.21
δεκατέσσερος,1,0.0,99.21
ὀξυρυγχίτιοι,1,0.0,99.22
χερσαῖος,1,0.0,99.22
Κάμινος,1,0.0,99.22
μυρίκινοι,1,0.0,99.22
φιλάργυρος,1,0.0,99.22
ἀρχισωματοφύλαξ,1,0.0,99.22
ἠαρινός,1,0.0,99.22
πήλινος,1,0.0,99.22
χοαῖος,1,0.0,99.22
ἀρχιοικόδομος,1,0.0,99.22
ἑπταπάλαστος,1,0.0,99.22
Αὐγουστοπολίτης,1,0.0,99.22
κύρις,1,0.0,99.22
σκουλόβιος,1,0.0,99.22
δίοχλος,1,0.0,99.23
φροντιστός,1,0.0,99.23
κλιστός,1,0.0,99.23
Πωί,1,0.0,99.23
ἑκουσιά,1,0.0,99.23
δεκάτριος,1,0.0,99.23
ἄκρος,1,0.0,99.23
ἀνδρονικός,1,0.0,99.23
Ἐλευθεροπολίτης,1,0.0,99.23
ἄμαχος,1,0.0,99.23
καβίαιος,1,0.0,99.23
σποράδιος,1,0.0,99.23
σπορήδιος,1,0.0,99.23
σποράδ,1,0.0,99.23
Ἰλλύριος,1,0.0,99.24
Περγαῖος,1,0.0,99.24
σκνιπός,1,0.0,99.24
εἰθίσμενος,1,0.0,99.24
αὐτούργιος,1,0.0,99.24
τεταρτικός,1,0.0,99.24
βόλαιος,1,0.0,99.24
ντικός,1,0.0,99.24
ὀλιγογράμματος,1,0.0,99.24
ἀβέβαιος,1,0.0,99.24
κριταῖσ,1,0.0,99.24
ἀγορατικός,1,0.0,99.24
ἄρσενος,1,0.0,99.24
ἀννήγγελλος,1,0.0,99.24
εὐμήκης,1,0.0,99.25
Περίνθιος,1,0.0,99.25
λέγομενος,1,0.0,99.25
οἰνόπωλος,1,0.0,99.25
Ἀντύρεος,1,0.0,99.25
Τέβετνς,1,0.0,99.25
Φαυός,1,0.0,99.25
κόνδς,1,0.0,99.25
Λάκων,1,0.0,99.25
ἔδε,1,0.0,99.25
ἀμεθοδεύτητος,1,0.0,99.25
Ἀρσινοεϊτός,1,0.0,99.25
προσανοικόδομος,1,0.0,99.25
καταβλαψῆι,1,0.0,99.25
χαλκωρύχιος,1,0.0,99.26
πυκνος,1,0.0,99.26
Τάσυρος,1,0.0,99.26
δωρόθεος,1,0.0,99.26
αὐθαδύς,1,0.0,99.26
ἀσφάλιος,1,0.0,99.26
υἰός,1,0.0,99.26
ἀκύρωτος,1,0.0,99.26
Λατινιανός,1,0.0,99.26
δενδρόφυτος,1,0.0,99.26
Ἀρχελαΐς,1,0.0,99.26
διυλιστός,1,0.0,99.26
Ἀρχεληείς,1,0.0,99.26
λῆνος,1,0.0,99.26
συστρατιωτικός,1,0.0,99.27
ὑπέρθετος,1,0.0,99.27
ἐτεός,1,0.0,99.27
ἄτεγκτος,1,0.0,99.27
αγκελλωτός,1,0.0,99.27
Βοναροός,1,0.0,99.27
στεφανηφόρος,1,0.0,99.27
Πατέμιτος,1,0.0,99.27
ὑποχαροπός,1,0.0,99.27
πανκακός,1,0.0,99.27
σίππινος,1,0.0,99.27
ὀβενδίκατος,1,0.0,99.27
Μεσσαλειλιανός,1,0.0,99.27
Ἰούνιος,1,0.0,99.27
αἴγυπτος,1,0.0,99.27
Κυνοπόλιτος,1,0.0,99.28
ὀξύρρινος,1,0.0,99.28
Ἀγαθαρχίς,1,0.0,99.28
ἀνάπλεος,1,0.0,99.28
μεγαλόφθαλμος,1,0.0,99.28
Ἐπιδαύριος,1,0.0,99.28
εἴδος,1,0.0,99.28
πρόςτιμος,1,0.0,99.28
ὀκτάχοοι,1,0.0,99.28
γωνιαῖος,1,0.0,99.28
Τκής,1,0.0,99.28
μετριοφιλής,1,0.0,99.28
σάκκινος,1,0.0,99.28
τεσσαρός,1,0.0,99.28
κλιβανής,1,0.0,99.29
σημερόσιος,1,0.0,99.29
δεοφιλής,1,0.0,99.29
ὑπόστεγος,1,0.0,99.29
ἐνλιπής,1,0.0,99.29
πρόχθης,1,0.0,99.29
ἀκατάπλοος,1,0.0,99.29
Εὐεργετίδειος,1,0.0,99.29
ὀκτωκαιδεκαετής,1,0.0,99.29
Ἰβόις,1,0.0,99.29
λαμπρ͂ηι,1,0.0,99.29
δηφηνσόριος,1,0.0,99.29
ηὕρος,1,0.0,99.29
ἄπληγος,1,0.0,99.29
ἄστιγος,1,0.0,99.3
ὄξειος,1,0.0,99.3
τεσσαρακαιδεκαετής,1,0.0,99.3
Βριττανικός,1,0.0,99.3
πέπων,1,0.0,99.3
χαλαστός,1,0.0,99.3
αὐγουσταλίων,1,0.0,99.3
ἀπόσχολος,1,0.0,99.3
ἀδύσφημος,1,0.0,99.3
κλεπτοδημόσιος,1,0.0,99.3
κουφόχερος,1,0.0,99.3
ἐπωφελής,1,0.0,99.3
καλαφατικός,1,0.0,99.3
τεκνωτός,1,0.0,99.3
ζυτοπωλεῖος,1,0.0,99.31
ἔκτονος,1,0.0,99.31
ἔγκτητος,1,0.0,99.31
ἀθλητικός,1,0.0,99.31
ναρκίσσινος,1,0.0,99.31
ἔικοσι,1,0.0,99.31
ἀπαράστατος,1,0.0,99.31
ἐπάνωι,1,0.0,99.31
ἀκατάλληλος,1,0.0,99.31
Ἀργυρίς,1,0.0,99.31
κάτουλος,1,0.0,99.31
Λευκοπύργτος,1,0.0,99.31
προτήκτωρος,1,0.0,99.31
Ψεναλίτης,1,0.0,99.31
ζημουργός,1,0.0,99.32
μάγείρο,1,0.0,99.32
ξυστρός,1,0.0,99.32
παλάνσιος,1,0.0,99.32
ἀνοικτέον,1,0.0,99.32
πῦρος,1,0.0,99.32
Τελεβός,1,0.0,99.32
πυρρόχρωμος,1,0.0,99.32
χειροποίητος,1,0.0,99.32
Τεμσεύς,1,0.0,99.32
ὑπεροπτικός,1,0.0,99.32
Νεωκός,1,0.0,99.32
ἄσωτος,1,0.0,99.32
οἵστις,1,0.0,99.32
σωτήριος,1,0.0,99.33
εἴκατος,1,0.0,99.33
ἀδιάστροφος,1,0.0,99.33
σπάνος,1,0.0,99.33
ὀφέλιμος,1,0.0,99.33
ὀρθρές,1,0.0,99.33
ὄρκος,1,0.0,99.33
Καπνός,1,0.0,99.33
