Word,Count,Percentage of total,Cumulative percentage of total
γάιος,2,0.01,93.34
κινητήριος,2,0.01,93.35
εὐπετής,2,0.01,93.35
πολυδέγμων,2,0.01,93.36
αἰειγενετάος,2,0.01,93.36
κέδνος,2,0.01,93.37
πλάσιος,2,0.01,93.37
πορφυροῦς,2,0.01,93.38
σύνζυξ,2,0.01,93.39
δυσάλγητος,1,0.0,93.39
ἡλίκος,1,0.0,93.39
βουνόμος,1,0.0,93.39
πρόστροπος,1,0.0,93.4
πλάνος,1,0.0,93.4
ἁλωτός,1,0.0,93.4
ποικιλῳδός,1,0.0,93.41
παυστήριος,1,0.0,93.41
ἁδυεπής,1,0.0,93.41
ἀλεξίμορος,1,0.0,93.41
τρισσός,1,0.0,93.42
κυκλόεις,1,0.0,93.42
εὔπτερος,1,0.0,93.42
παραβώμιος,1,0.0,93.43
ὅμαυλος,1,0.0,93.43
ἄχαλκος,1,0.0,93.43
περιβόητος,1,0.0,93.43
παλίσσυτος,1,0.0,93.44
πύρφορος,1,0.0,93.44
χρυσόστροφος,1,0.0,93.44
ἀπότιμος,1,0.0,93.44
ἄμορος,1,0.0,93.45
ἀκάθαρτος,1,0.0,93.45
χθονοστιβής,1,0.0,93.45
ἄτεγκτος,1,0.0,93.46
ἱκανός,1,0.0,93.46
αἰτητός,1,0.0,93.46
μηχανορράφος,1,0.0,93.46
ἐκλυτήριος,1,0.0,93.47
Κρεότειος,1,0.0,93.47
ἐξισωτέος,1,0.0,93.47
ἄνορμος,1,0.0,93.48
σύμφωνος,1,0.0,93.48
αἰνικτός,1,0.0,93.48
ἀσαφής,1,0.0,93.48
ἀελλάς,1,0.0,93.49
ἔνοπλος,1,0.0,93.49
ἰσόταυρος,1,0.0,93.49
ἐπίδημος,1,0.0,93.5
παραφρόνιμος,1,0.0,93.5
σχιστός,1,0.0,93.5
λευκανθής,1,0.0,93.5
διαφανής,1,0.0,93.51
ἐχθροδαίμων,1,0.0,93.51
ὀκνηρός,1,0.0,93.51
οἰόζωνος,1,0.0,93.52
εὔσεπτος,1,0.0,93.52
ἀπότομος,1,0.0,93.52
ἀφόβητος,1,0.0,93.52
ὑπέροπτος,1,0.0,93.53
χειρόδεικτος,1,0.0,93.53
Ἴσθμιος,1,0.0,93.53
ἄψαυστος,1,0.0,93.53
ναπαῖος,1,0.0,93.54
τρίδουλος,1,0.0,93.54
πανσέληνος,1,0.0,93.54
ἀγρόνομος,1,0.0,93.55
πρώτερος,1,0.0,93.55
ὠνητός,1,0.0,93.55
ἕκμηνος,1,0.0,93.55
χρησμῳδός,1,0.0,93.56
αὐθαίρετος,1,0.0,93.56
βαρύστονος,1,0.0,93.56
ἀμφιδέξιος,1,0.0,93.57
δύστεκνος,1,0.0,93.57
ἀκουστός,1,0.0,93.57
ἐπόψιμος,1,0.0,93.57
δυσούριστος,1,0.0,93.58
ἐπίπολος,1,0.0,93.58
μόνιμος,1,0.0,93.58
βλεπτός,1,0.0,93.59
στερκτός,1,0.0,93.59
κατάρατος,1,0.0,93.59
ἐπιπόδιος,1,0.0,93.59
ὁμολεχής,1,0.0,93.6
ὕπουλος,1,0.0,93.6
ἀκάλυπτος,1,0.0,93.6
πρακτέος,1,0.0,93.61
τοιαῦτος,1,0.0,93.61
ἐκγενής,1,0.0,93.61
πειστέος,1,0.0,93.61
Αἰτωλίς,1,0.0,93.62
ἑλικτός,1,0.0,93.62
βούπρῳρος,1,0.0,93.62
ἀκήρυκτος,1,0.0,93.62
ἀγέννητος,1,0.0,93.63
Εὐβοΐς,1,0.0,93.63
εὔμνηστος,1,0.0,93.63
ἀνάνδρωτος,1,0.0,93.64
Κρήσιος,1,0.0,93.64
ἄμοχθος,1,0.0,93.64
διαιρετός,1,0.0,93.64
τρίμηνος,1,0.0,93.65
ἀλύπητος,1,0.0,93.65
καταστεφής,1,0.0,93.65
βουθερής,1,0.0,93.66
ἄτομος,1,0.0,93.66
ἀντίπρῳρος,1,0.0,93.66
Εὐβοιίς,1,0.0,93.66
Ἐυρύτειος,1,0.0,93.67
Τιρύνθιος,1,0.0,93.67
πυργώδης,1,0.0,93.67
πρατός,1,0.0,93.68
τεκνοῦς,1,0.0,93.68
διήνεμος,1,0.0,93.68
ῥιπτός,1,0.0,93.68
φυτοσπόρος,1,0.0,93.69
σιγηλός,1,0.0,93.69
οἰταῖος,1,0.0,93.69
μεμπτός,1,0.0,93.7
ἀγνώμων,1,0.0,93.7
πάμπληκτος,1,0.0,93.7
παγκόνιτος,1,0.0,93.7
τετράορος,1,0.0,93.71
ἀμφίπλεκτος,1,0.0,93.71
ὀλόεις,1,0.0,93.71
τηλαυγής,1,0.0,93.71
ἀμφινείκητος,1,0.0,93.72
οἰκούριος,1,0.0,93.72
ἀμφίθρεπτος,1,0.0,93.72
μελάγχολος,1,0.0,93.73
κηλητήριος,1,0.0,93.73
ταναυφής,1,0.0,93.73
ταυροσφάγος,1,0.0,93.73
ἀντίλυρος,1,0.0,93.74
δυοκαιδεκάμηνος,1,0.0,93.74
ἀπόπτολις,1,0.0,93.74
πολύκωπος,1,0.0,93.75
πανίμερος,1,0.0,93.75
πάγχριστος,1,0.0,93.75
δύσνιπτος,1,0.0,93.75
πρόρρητος,1,0.0,93.76
ἀρτίχριστος,1,0.0,93.76
ἀλαμπής,1,0.0,93.76
ἀσύμβλητος,1,0.0,93.77
εἰκαστός,1,0.0,93.77
θρομβώδης,1,0.0,93.77
Βάκχιος,1,0.0,93.77
πέπειρα,1,0.0,93.78
ἀγένητος,1,0.0,93.78
Κήναιος,1,0.0,93.78
τεμένιος,1,0.0,93.79
πολύθυτος,1,0.0,93.79
πίειρα,1,0.0,93.79
ἀντίσπαστος,1,0.0,93.79
διώδυνος,1,0.0,93.8
Λοκρός,1,0.0,93.8
δυσπάρευνος,1,0.0,93.8
πρόσεδρος,1,0.0,93.8
τελεόμηνος,1,0.0,93.81
δολοποιός,1,0.0,93.81
ὑποφόνιος,1,0.0,93.81
δολιόμυθος,1,0.0,93.82
νέορτος,1,0.0,93.82
σύντονος,1,0.0,93.82
δρομαῖος,1,0.0,93.82
ἀμφιπλήj,1,0.0,93.83
ταρβαλέος,1,0.0,93.83
δυσαπάλλακτος,1,0.0,93.83
ὀξύφωνος,1,0.0,93.84
ἐξόμιλος,1,0.0,93.84
ἄψοφος,1,0.0,93.84
ἄπλετος,1,0.0,93.84
ἀπρόσβατος,1,0.0,93.85
ἀνεπίφθονος,1,0.0,93.85
αὐθαίμων,1,0.0,93.85
ἄγλωσσος,1,0.0,93.86
ἀγύμναστος,1,0.0,93.86
ἀπροσήγορος,1,0.0,93.86
διφυής,1,0.0,93.86
Ἐρυμάνθιος,1,0.0,93.87
τρίκρανος,1,0.0,93.87
ἀπρόσμαχος,1,0.0,93.87
ἄναρθρος,1,0.0,93.88
βαθύρριζος,1,0.0,93.88
πεύκινος,1,0.0,93.88
Εὐρύτειος,1,0.0,93.88
λιθοκόλλητος,1,0.0,93.89
ἀεκούσιος,1,0.0,93.89
καινοπαθής,1,0.0,93.89
νεοχάρακτος,1,0.0,93.89
εὔρις,1,0.0,93.9
ξιφοκτόνος,1,0.0,93.9
τυρσηνός,1,0.0,93.9
σακεσφόρος,1,0.0,93.91
τρανής,1,0.0,93.91
δυσλόγιστος,1,0.0,93.91
στρατηγίς,1,0.0,93.91
ἄδαστος,1,0.0,93.92
πολύκερως,1,0.0,93.92
μανιάς,1,0.0,93.92
εὐκέραος,1,0.0,93.93
περιφανής,1,0.0,93.93
ἀπόστροφος,1,0.0,93.93
αἰχμαλωτίς,1,0.0,93.93
ἐπίτριπτος,1,0.0,93.94
ζαμενής,1,0.0,93.94
κακόθρους,1,0.0,93.94
ἱππομανής,1,0.0,93.95
εὔπειστος,1,0.0,93.95
μακραίων,1,0.0,93.95
εὐήνεμος,1,0.0,93.95
βαρυάλγητος,1,0.0,93.96
ὠμοκρατής,1,0.0,93.96
δοριάλωτος,1,0.0,93.96
χειροδάικτος,1,0.0,93.97
αἱμοβαφής,1,0.0,93.97
φευκτός,1,0.0,93.97
παράπληκτος,1,0.0,93.97
ἱππονώμας,1,0.0,93.98
δεσμώτης,1,0.0,93.98
ἀργίπους,1,0.0,93.98
ἱπποδέτης,1,0.0,93.98
λιθόλευστος,1,0.0,93.99
ἄρνειος,1,0.0,93.99
βαρύψυχος,1,0.0,93.99
ἀψόφητος,1,0.0,94.0
ἄποτος,1,0.0,94.0
σιδηροκμής,1,0.0,94.0
ἀμφίδρομος,1,0.0,94.0
εὐκάρδιος,1,0.0,94.01
κακοπινής,1,0.0,94.01
δισσάρχης,1,0.0,94.01
δίπαλτος,1,0.0,94.02
πάραλος,1,0.0,94.02
παντουργός,1,0.0,94.02
ζητητέος,1,0.0,94.02
ἄσπλαγχνος,1,0.0,94.03
ὑπόβλητος,1,0.0,94.03
χείριος,1,0.0,94.03
ἀνώδυνος,1,0.0,94.04
τηλωπός,1,0.0,94.04
γηροβοσκός,1,0.0,94.04
ἑπτάβοιος,1,0.0,94.04
πολύρραφος,1,0.0,94.05
ἐπίσκηνος,1,0.0,94.05
φιλοίκτιστος,1,0.0,94.05
ἁλίπληκτος,1,0.0,94.06
δυσθεράπευτος,1,0.0,94.06
χερόπληκτος,1,0.0,94.06
ἀναρίθμητος,1,0.0,94.06
ὑπεικτέον,1,0.0,94.07
νιφοστιβής,1,0.0,94.07
εὔκαρπος,1,0.0,94.07
ἐχθαρτέος,1,0.0,94.07
πορευτέος,1,0.0,94.08
περιχαρής,1,0.0,94.08
ἁλίπλαγκτος,1,0.0,94.08
Κυλλήνιος,1,0.0,94.09
χιονόκτυπος,1,0.0,94.09
χοροποιός,1,0.0,94.09
νῦσα,1,0.0,94.09
Κνώσιος,1,0.0,94.1
αὐτοδαής,1,0.0,94.1
δήλιος,1,0.0,94.1
εὔγνωστος,1,0.0,94.11
εὐήμερος,1,0.0,94.11
πάνθυτος,1,0.0,94.11
ἐρυστός,1,0.0,94.11
σύνεδρος,1,0.0,94.12
ἀνόνητος,1,0.0,94.12
ὕπαυλος,1,0.0,94.12
Θεστόρειος,1,0.0,94.13
ἱδρυτέον,1,0.0,94.13
τομός,1,0.0,94.13
Τρῳάς,1,0.0,94.13
νεηκονής,1,0.0,94.14
σιδηροβρώς,1,0.0,94.14
πρόβλητος,1,0.0,94.14
παρθένος,1,0.0,94.15
χρυσόνωτος,1,0.0,94.15
κοινόπλους,1,0.0,94.15
φιλόπονος,1,0.0,94.15
βοσπόριος,1,0.0,94.16
ὠμόθυμος,1,0.0,94.16
πάραυλος,1,0.0,94.16
ταλαίφρων,1,0.0,94.16
δυστράπελος,1,0.0,94.17
θεατός,1,0.0,94.17
στερεόφρων,1,0.0,94.17
ἐχθοδοπός,1,0.0,94.18
ἀριστόχειρ,1,0.0,94.18
ὑπερβριθής,1,0.0,94.18
κελαινώπας,1,0.0,94.18
περισπερχής,1,0.0,94.19
εὐπρόσωπος,1,0.0,94.19
ἀπωστός,1,0.0,94.19
ὠφελήσιμος,1,0.0,94.2
δυσπετής,1,0.0,94.2
ἐνώμοτος,1,0.0,94.2
ὑπέρδικος,1,0.0,94.2
βάναυσος,1,0.0,94.21
ψηφοποιός,1,0.0,94.21
θαπτέος,1,0.0,94.21
ἄπαυστος,1,0.0,94.22
δορυσσόητος,1,0.0,94.22
εὐρώδης,1,0.0,94.22
πολύκοινος,1,0.0,94.22
ἀμέριμνος,1,0.0,94.23
ἁλίκλυστος,1,0.0,94.23
ὑπέρφρων,1,0.0,94.23
εἱρκτέος,1,0.0,94.24
εὐρύνωτος,1,0.0,94.24
εὔλοφος,1,0.0,94.24
ἐλλός,1,0.0,94.24
ἔμπληκτος,1,0.0,94.25
ἐπιβρόντητος,1,0.0,94.25
ὑψίβατος,1,0.0,94.25
ἄσκευος,1,0.0,94.25
καράτομος,1,0.0,94.26
χαλκόπλευρος,1,0.0,94.26
φλογιστός,1,0.0,94.26
ἀρχέπλουτος,1,0.0,94.27
ἰσόμοιρος,1,0.0,94.27
ἀντήρης,1,0.0,94.27
κοινολεχής,1,0.0,94.27
παμφεγγής,1,0.0,94.28
ἀντίρροπος,1,0.0,94.28
δολερός,1,0.0,94.28
ἀνήνυτος,1,0.0,94.29
ὑπεραλγής,1,0.0,94.29
βούνομος,1,0.0,94.29
ἀπερίτροπος,1,0.0,94.29
πάγχαλκος,1,0.0,94.3
ἐχθιστος,1,0.0,94.3
ἐριστός,1,0.0,94.3
παρήγορος,1,0.0,94.31
ἔκτιμος,1,0.0,94.31
ἔμμηνος,1,0.0,94.31
ἐντάφιος,1,0.0,94.31
βαθυσκαφής,1,0.0,94.32
ἀλιπαρής,1,0.0,94.32
δυσπρόσοπτος,1,0.0,94.32
παράφρων,1,0.0,94.33
ἡδύπνοος,1,0.0,94.33
χαλκόπληκτος,1,0.0,94.33
ἀψεγής,1,0.0,94.33
πάγχρυσος,1,0.0,94.34
στικτός,1,0.0,94.34
Λητῷος,1,0.0,94.34
ἀντίσταθμος,1,0.0,94.34
ἔξωρος,1,0.0,94.35
Δελφικός,1,0.0,94.35
πάντιμος,1,0.0,94.35
ζυγωτός,1,0.0,94.36
Θεσσαλός,1,0.0,94.36
λεύκιππος,1,0.0,94.36
σειραῖος,1,0.0,94.36
ἄστομος,1,0.0,94.37
Βαρκαῖος,1,0.0,94.37
Κρισαῖος,1,0.0,94.37
ἔφιππος,1,0.0,94.38
κατάξιος,1,0.0,94.38
χρυσόδετος,1,0.0,94.38
πάμψυχος,1,0.0,94.38
πάνσυρτος,1,0.0,94.39
πάμμηνος,1,0.0,94.39
κοινότοκος,1,0.0,94.39
χήλαργος,1,0.0,94.4
περιστεφής,1,0.0,94.4
νεώρης,1,0.0,94.4
ῥᾴθυμος,1,0.0,94.4
ἀπόνητος,1,0.0,94.41
ἀχόρευτος,1,0.0,94.41
προμηθής,1,0.0,94.41
ἀζήμιος,1,0.0,94.42
Ὀρέστειος,1,0.0,94.42
καταλύσιμος,1,0.0,94.42
λιπαρής,1,0.0,94.42
δυσέριστος,1,0.0,94.43
μετάδρομος,1,0.0,94.43
νεακόνητος,1,0.0,94.43
ἀνήκουστος,1,0.0,94.43
καθημέριος,1,0.0,94.44
παλίρρυτος,1,0.0,94.44
πρόδηλος,1,0.0,94.44
βαδιστέος,1,0.0,94.45
ἄταφος,1,0.0,94.45
δημόλευστος,1,0.0,94.45
ἀπόρρητος,1,0.0,94.45
ἀπεχθής,1,0.0,94.46
αὐτόφωρος,1,0.0,94.46
αὐτουργός,1,0.0,94.46
ἐπάλληλος,1,0.0,94.47
ἀμφίλογος,1,0.0,94.47
παλτός,1,0.0,94.47
μεγαλώνυμος,1,0.0,94.47
πολυάρματος,1,0.0,94.48
ἐλελίχθων,1,0.0,94.48
σύγκλητος,1,0.0,94.48
αὐτόχειρ,1,0.0,94.49
ἐντριβής,1,0.0,94.49
ἀδελφός,1,0.0,94.49
δύσνους,1,0.0,94.49
δύσπνους,1,0.0,94.5
ἀνοιστέος,1,0.0,94.5
κρυπτέος,1,0.0,94.5
ἀμφικίων,1,0.0,94.51
οἰστέος,1,0.0,94.51
περιβρύχιος,1,0.0,94.51
δικτυόκλωστος,1,0.0,94.51
κουφόνοος,1,0.0,94.52
περιφραδής,1,0.0,94.52
δύσαυλος,1,0.0,94.52
δύσομβρος,1,0.0,94.52
παντοπόρος,1,0.0,94.53
μηχανόεις,1,0.0,94.53
ἔνορκος,1,0.0,94.53
ὑψίπολις,1,0.0,94.54
ἔνδηλος,1,0.0,94.54
ἐπίληπτος,1,0.0,94.54
ὑπήνεμος,1,0.0,94.54
εὐκρότητος,1,0.0,94.55
τρίσπονδος,1,0.0,94.55
ἄγραπτος,1,0.0,94.55
φιλητέος,1,0.0,94.56
φιλάδελφος,1,0.0,94.56
σύμπλους,1,0.0,94.56
βιώσιμος,1,0.0,94.56
ἀρώσιμος,1,0.0,94.57
ἄγευστος,1,0.0,94.57
ὕφαλος,1,0.0,94.57
δύσπνοος,1,0.0,94.58
Θρᾷξ,1,0.0,94.58
δυσάνεμος,1,0.0,94.58
ἄκμητος,1,0.0,94.58
μαρμαρόεις,1,0.0,94.59
πάμπολυς,1,0.0,94.59
κατήκοος,1,0.0,94.59
ἀμυντέος,1,0.0,94.6
ἡσσητέος,1,0.0,94.6
ὐπέρτατος,1,0.0,94.6
πάρεδρος,1,0.0,94.6
ἔγκληρος,1,0.0,94.61
ἐπινύμφειος,1,0.0,94.61
αὐτόνομος,1,0.0,94.61
θεογεννής,1,0.0,94.61
θνητογενής,1,0.0,94.62
σύγκληρος,1,0.0,94.62
ἐπίφαντος,1,0.0,94.62
εὐάρματος,1,0.0,94.63
τυμβόχωστος,1,0.0,94.63
τριπόλιστος,1,0.0,94.63
αὐτογέννητος,1,0.0,94.63
αὐτόγνωτος,1,0.0,94.64
κατασκαφής,1,0.0,94.64
ἀείφρουρος,1,0.0,94.64
μοιρίδιος,1,0.0,94.65
ἁλίκτυπος,1,0.0,94.65
ὀξύχολος,1,0.0,94.65
κατάφρακτος,1,0.0,94.65
ἀνθηρός,1,0.0,94.66
εὔιος,1,0.0,94.66
φίλαυλος,1,0.0,94.66
Βοσπόριος,1,0.0,94.67
Φινείδης,1,0.0,94.67
ἀλάστορος,1,0.0,94.67
ἀρχαιόγονος,1,0.0,94.67
τηλέπορος,1,0.0,94.68
Βορεάς,1,0.0,94.68
ἅμιππος,1,0.0,94.68
ὀρνιθοσκόπος,1,0.0,94.69
καταρρυής,1,0.0,94.69
καλυπτός,1,0.0,94.69
θυστάς,1,0.0,94.69
ἀνδροφθόρος,1,0.0,94.7
Ἰνδικός,1,0.0,94.7
φιλάργυρος,1,0.0,94.7
ὑστεροφθόρος,1,0.0,94.7
δυσμαχητέος,1,0.0,94.71
ἐπόψιος,1,0.0,94.71
δίλοφος,1,0.0,94.71
Κωρύκιος,1,0.0,94.72
Νυσαῖος,1,0.0,94.72
κισσήρης,1,0.0,94.72
Παρνάσιος,1,0.0,94.72
περίπολος,1,0.0,94.73
ἀνασπαστός,1,0.0,94.73
κυνοσπάρακτος,1,0.0,94.73
ὀρθόκρανος,1,0.0,94.74
λιθόστρωτος,1,0.0,94.74
δυσθρήνητος,1,0.0,94.74
λιθοσπαδής,1,0.0,94.74
μιτώδης,1,0.0,94.75
κατάσχετος,1,0.0,94.75
θανατόεις,1,0.0,94.75
λακπάτητος,1,0.0,94.76
δύσπονος,1,0.0,94.76
δυσκάθαρτος,1,0.0,94.76
κακάγγελτος,1,0.0,94.76
σφάγιος,1,0.0,94.77
βώμιος,1,0.0,94.77
ὀξύθηκτος,1,0.0,94.77
παιδοκτόνος,1,0.0,94.78
ἀμφίθηκτος,1,0.0,94.78
ὀξυκώκυτος,1,0.0,94.78
τέρμιος,1,0.0,94.78
δυσκόμιστος,1,0.0,94.79
λέχριος,1,0.0,94.79
ἀμφηρεφής,1,0.0,94.79
ἀνάποινος,1,0.0,94.79
κρήγυος,1,0.0,94.8
ποδάρκης,1,0.0,94.8
φιλοκτέανος,1,0.0,94.8
παλίλλογος,1,0.0,94.81
τετραπλόος,1,0.0,94.81
σφωίτερος,1,0.0,94.81
οἰνοβαρής,1,0.0,94.81
δημοβόρος,1,0.0,94.82
ἡδυεπής,1,0.0,94.82
Ἀχαιΐς,1,0.0,94.82
ἑκατόγχειρος,1,0.0,94.83
ἀπατηλός,1,0.0,94.83
κλυτοτέχνης,1,0.0,94.83
Νηλήιος,1,0.0,94.83
πολύαρνος,1,0.0,94.84
ἀμετροεπής,1,0.0,94.84
γέλοιος,1,0.0,94.84
φολκός,1,0.0,94.85
φοξός,1,0.0,94.85
ψεδνός,1,0.0,94.85
χερειότερος,1,0.0,94.85
ἐπεσβόλος,1,0.0,94.86
πολύζυγος,1,0.0,94.86
πρωιζός,1,0.0,94.86
ὄψιμος,1,0.0,94.87
ὀψιτέλεστος,1,0.0,94.87
Καύστριος,1,0.0,94.87
πολύκνημος,1,0.0,94.87
Ποσιδήιος,1,0.0,94.88
ὀρεκτός,1,0.0,94.88
ἐύκτιτος,1,0.0,94.88
ἀντιπέραιος,1,0.0,94.88
Ῥόδιος,1,0.0,94.89
καλλιγύναικος,1,0.0,94.89
ἀμφιδρυφής,1,0.0,94.89
ἡμιτελής,1,0.0,94.9
Βοιβηίς,1,0.0,94.9
κλωμακόεις,1,0.0,94.9
οἰέτης,1,0.0,94.9
ἑλεόθρεπτος,1,0.0,94.91
πολύσκαρθμος,1,0.0,94.91
βαρβαρόφωνος,1,0.0,94.91
ἀκριτόφυλλος,1,0.0,94.92
παλίνορσος,1,0.0,94.92
ὑπόψιος,1,0.0,94.92
δειδήμων,1,0.0,94.92
ἐυκνψ́μις,1,0.0,94.93
πολλός,1,0.0,94.93
ἐυκϝήμις,1,0.0,94.93
μάκαπ,1,0.0,94.94
μοιρηγενής,1,0.0,94.94
αἰολόπωλος,1,0.0,94.94
ἀντιάνειρα,1,0.0,94.94
πηγεσίμαλλος,1,0.0,94.95
ἀφαμαρτοεπής,1,0.0,94.95
ζάκοτος,1,0.0,94.95
δοίω,1,0.0,94.96
διαμετρητός,1,0.0,94.96
πολύκεστος,1,0.0,94.96
εἰροκόμος,1,0.0,94.96
ἴξαλος,1,0.0,94.97
ἑκκαιδεκάδωρος,1,0.0,94.97
κεραοξόος,1,0.0,94.97
ὀξυβελής,1,0.0,94.97
ἐυμελίης,1,0.0,94.98
πολυδίψιος,1,0.0,94.98
εὔπρυμνος,1,0.0,94.98
μελάντερος,1,0.0,94.99
ἱππόσυνος,1,0.0,94.99
παραίσιος,1,0.0,94.99
βαθύσχοινος,1,0.0,94.99
λεχεποίης,1,0.0,95.0
Ἐτεοκλεῖος,1,0.0,95.0
πολυπάμων,1,0.0,95.0
σιμοείσιος,1,0.0,95.01
ἁρματοπηγός,1,0.0,95.01
Σιμοείσιος,1,0.0,95.01
ἀκρόκομος,1,0.0,95.01
ἄβλητος,1,0.0,95.02
ἀνούτατος,1,0.0,95.02
ἔκδηλος,1,0.0,95.02
μεταμάζιος,1,0.0,95.03
ἠιόεις,1,0.0,95.03
ἀρχέκακος,1,0.0,95.03
σακέσπαλος,1,0.0,95.03
κοτήεις,1,0.0,95.04
νεοτευχής,1,0.0,95.04
ἀναίμων,1,0.0,95.04
τριγλώχις,1,0.0,95.04
πάναγρος,1,0.0,95.05
ἀπάλαμνος,1,0.0,95.05
πολυλήιος,1,0.0,95.05
αἰολομίτρης,1,0.0,95.06
ὀκτάκνημος,1,0.0,95.06
ὁσσάτιος,1,0.0,95.06
φήγινος,1,0.0,95.06
ῥίγιστος,1,0.0,95.07
ἀήσυλος,1,0.0,95.07
σκότιος,1,0.0,95.07
ἀκήδεστος,1,0.0,95.08
Δαναός,1,0.0,95.08
Νῦσα,1,0.0,95.08
πτυκτός,1,0.0,95.08
ἐννεάβοιος,1,0.0,95.09
τέγεος,1,0.0,95.09
ἠπιόδωρος,1,0.0,95.09
Κισσηΐς,1,0.0,95.1
ἀοίδιμος,1,0.0,95.1
ὑποπλάκιος,1,0.0,95.1
ἀταλάφρων,1,0.0,95.1
σκαμάνδριος,1,0.0,95.11
κηώδης,1,0.0,95.11
χαλκοκνήμις,1,0.0,95.11
ἐπομφάλιος,1,0.0,95.12
μυλοειδής,1,0.0,95.12
ἱππηλάσιος,1,0.0,95.12
ἠπύτα,1,0.0,95.12
ἀκαλαρρείτης,1,0.0,95.13
εὐρυσθενής,1,0.0,95.13
χαλκεοθωρήξ,1,0.0,95.13
Νέστωρ,1,0.0,95.13
ἀνχιμαχητής,1,0.0,95.14
οὐδενόσωρος,1,0.0,95.14
ἀπτοεπής,1,0.0,95.14
κενεαυχής,1,0.0,95.15
τανυγλώχις,1,0.0,95.15
τρίλλιστος,1,0.0,95.15
ὑγιής,1,0.0,95.15
κηρεσσιφόρητος,1,0.0,95.16
ἀνέστιος,1,0.0,95.16
μεγαλψ́τωρ,1,0.0,95.16
πολυβούτης,1,0.0,95.17
ἀδάμαστος,1,0.0,95.17
ὀνοστός,1,0.0,95.17
Πηληιάδης,1,0.0,95.17
ἀπτήν,1,0.0,95.18
μέροπες,1,0.0,95.18
δορίκτητος,1,0.0,95.18
ἑκατόμπυλος,1,0.0,95.19
ληιστός,1,0.0,95.19
λειστός,1,0.0,95.19
ἑλετός,1,0.0,95.19
καλλιγύναικα,1,0.0,95.2
καταχθόνιος,1,0.0,95.2
εἰλίπος,1,0.0,95.2
ῥυσός,1,0.0,95.21
παραβλώψ,1,0.0,95.21
ἀρτίπος,1,0.0,95.21
ἐπιζάφελος,1,0.0,95.21
ἠεροφοι~τις,1,0.0,95.22
πεντηκοντόγυος,1,0.0,95.22
ὑψηρεφής,1,0.0,95.22
ὑπωρόφιος,1,0.0,95.22
πευκεδανός,1,0.0,95.23
αἴθην,1,0.0,95.23
ἐκτάδιος,1,0.0,95.23
θη~λυς,1,0.0,95.24
ὑπόρρηνος,1,0.0,95.24
ἄφαλος,1,0.0,95.24
ἄλλοφος,1,0.0,95.24
δουρηνεκής,1,0.0,95.25
ἱππόμαχος,1,0.0,95.25
δίζυξ,1,0.0,95.25
ἀσήμαντος,1,0.0,95.26
βλοσυρω~πις,1,0.0,95.26
ἀμφιστρεφής,1,0.0,95.26
γνήσιος,1,0.0,95.26
ἄξυλος,1,0.0,95.27
κει~νος,1,0.0,95.27
πιδήεις,1,0.0,95.27
πρεσβυγενής,1,0.0,95.28
ξυστός,1,0.0,95.28
ὑπεραής,1,0.0,95.28
θηρευτός,1,0.0,95.28
τρίπτυχος,1,0.0,95.29
αὐλω~πις,1,0.0,95.29
ἀνδρόκμητος,1,0.0,95.29
ἀμφίδρυφος,1,0.0,95.3
ρίγιον,1,0.0,95.3
κατακαίριος,1,0.0,95.3
πολυηγερής,1,0.0,95.3
κυανόπεζα,1,0.0,95.31
πολυκαγκής,1,0.0,95.31
σπιδής,1,0.0,95.31
περιπευκής,1,0.0,95.31
θάσσων,1,0.0,95.32
ἁλίπλοος,1,0.0,95.32
ὑψικάρηνος,1,0.0,95.32
δοχμός,1,0.0,95.33
φιλοψευδής,1,0.0,95.33
μαχήμων,1,0.0,95.33
μεσήεις,1,0.0,95.33
λωτόεις,1,0.0,95.34
ἐξήλατος,1,0.0,95.34
ἐπίξυνος,1,0.0,95.34
δικλίς,1,0.0,95.35
ἐπημοιβός,1,0.0,95.35
κακότεχνος,1,0.0,95.35
ὁμότιμος,1,0.0,95.35
ἰσόμορος,1,0.0,95.36
φασσοφόνος,1,0.0,95.36
ἀμφίδασυς,1,0.0,95.36
ἐρυσάρματες,1,0.0,95.37
νεόστροφος,1,0.0,95.37
ἴππουρις,1,0.0,95.37
χειρότερος,1,0.0,95.37
τροφόεις,1,0.0,95.38
εἰσωπός,1,0.0,95.38
δυωκαιεικοσίπηχυς,1,0.0,95.38
λαοφόρος,1,0.0,95.39
ἀκμής,1,0.0,95.39
κόλος,1,0.0,95.39
φοινός,1,0.0,95.39
ἀσπιδιώτης,1,0.0,95.4
ἀνεμοσκεπής,1,0.0,95.4
ἡμιδαής,1,0.0,95.4
ἦνοψ,1,0.0,95.4
ἀγκυλοχείλης,1,0.0,95.41
ἐλίκωψ,1,0.0,95.41
φράδμων,1,0.0,95.41
περιγλαγής,1,0.0,95.42
μάρμαρος,1,0.0,95.42
τανύφλοιος,1,0.0,95.42
πρωτοτόκος,1,0.0,95.42
κινυρός,1,0.0,95.43
ἀρητός,1,0.0,95.43
πολυδάκρυος,1,0.0,95.43
ὑπερδεής,1,0.0,95.44
νηκερδής,1,0.0,95.44
βοηθόος,1,0.0,95.44
δυσθαλπής,1,0.0,95.44
ἀμφίκομος,1,0.0,95.45
ὁμώνυμος,1,0.0,95.45
Πηλήιος,1,0.0,95.45
ἀεκήλιος,1,0.0,95.46
