Word,Count,Percentage of total,Cumulative percentage of total
Ὤνειος,1,0.0,99.04
γλυκελαιός,1,0.0,99.04
δυστυχής,1,0.0,99.04
Γενάδειος,1,0.0,99.04
Θεώδοτος,1,0.0,99.04
σέβαστος,1,0.0,99.04
χαλκόστομος,1,0.0,99.04
εὔφρων,1,0.0,99.04
πρωτοπολίτης,1,0.0,99.04
ἰσοπολίτης,1,0.0,99.04
δημιοσιωνός,1,0.0,99.05
κατάφωρος,1,0.0,99.05
Νεμερός,1,0.0,99.05
Γαδημος,1,0.0,99.05
Ἐράσιος,1,0.0,99.05
ἐχόντιος,1,0.0,99.05
Βαδην,1,0.0,99.05
φιλαλήθης,1,0.0,99.05
μνύς,1,0.0,99.05
ἕσκαστος,1,0.0,99.05
ἐκθρός,1,0.0,99.05
Ῥοδάριος,1,0.0,99.05
λευκόινος,1,0.0,99.05
κοπτός,1,0.0,99.05
λιβάνινος,1,0.0,99.05
λακωνόσημος,1,0.0,99.05
ἐμπόρφυρος,1,0.0,99.06
γαμετός,1,0.0,99.06
ἀργέντινος,1,0.0,99.06
προπόρφυρος,1,0.0,99.06
Ὄξ,1,0.0,99.06
προσεχής,1,0.0,99.06
γέομετριος,1,0.0,99.06
Θασὼς,1,0.0,99.06
βούλολος,1,0.0,99.06
καλαύτιος,1,0.0,99.06
πελοχικός,1,0.0,99.06
Πυρρός,1,0.0,99.06
σώματος,1,0.0,99.06
Ἀμήινιος,1,0.0,99.06
ἀρτά,1,0.0,99.06
λεπτοσχοίνιος,1,0.0,99.06
σύνγραπτος,1,0.0,99.06
Καλπούνιος,1,0.0,99.07
δίτης,1,0.0,99.07
ὀνηλακτικός,1,0.0,99.07
Μινούκιος,1,0.0,99.07
ἐνέστος,1,0.0,99.07
διέτης,1,0.0,99.07
Ἑρμοπολιτίς,1,0.0,99.07
Περσεός,1,0.0,99.07
ἐπάρκιος,1,0.0,99.07
χλής,1,0.0,99.07
ἡμίνηρος,1,0.0,99.07
Νιλόβροχος,1,0.0,99.07
Γεσσαῖος,1,0.0,99.07
συνεγρός,1,0.0,99.07
ὁκτώ,1,0.0,99.07
κερκουροβαῖος,1,0.0,99.07
χράσθος,1,0.0,99.08
ἐπίβουλος,1,0.0,99.08
Ἀσιαγενικός,1,0.0,99.08
εὔνοος,1,0.0,99.08
στοργικός,1,0.0,99.08
Ἀρσενώειτος,1,0.0,99.08
χιλωκτός,1,0.0,99.08
φουκάριος,1,0.0,99.08
γυνός,1,0.0,99.08
αλλός,1,0.0,99.08
λοιδορεῖος,1,0.0,99.08
ἀδιάσειστος,1,0.0,99.08
θεμύς,1,0.0,99.08
καθημενείτος,1,0.0,99.08
ὠνηνικός,1,0.0,99.08
ἔποκος,1,0.0,99.08
προβεβαῖος,1,0.0,99.09
τηῦτος,1,0.0,99.09
σκρινάριος,1,0.0,99.09
μονόκοπος,1,0.0,99.09
στιχαροφαιλόνιος,1,0.0,99.09
ζυτοπώλειος,1,0.0,99.09
Μενούκιος,1,0.0,99.09
αεμιλιυς,1,0.0,99.09
ἀναπεπταμένος,1,0.0,99.09
εὐεπίβατος,1,0.0,99.09
στπής,1,0.0,99.09
ἀδεής,1,0.0,99.09
λ́ρληλος,1,0.0,99.09
ὁλόσπυρος,1,0.0,99.09
ἐλάεινος,1,0.0,99.09
ἀπροφασιστός,1,0.0,99.09
Κερκεσῆφις,1,0.0,99.1
καλαθηφόρος,1,0.0,99.1
ἀραιόφρυς,1,0.0,99.1
εὐώνυμος,1,0.0,99.1
Εὐθηνοδότειος,1,0.0,99.1
ἀκαταλήρητος,1,0.0,99.1
ζμαράγδινος,1,0.0,99.1
ὑελοῦς,1,0.0,99.1
ἱερονεικός,1,0.0,99.1
ἕνος,1,0.0,99.1
Πορφυρειτικός,1,0.0,99.1
χιμαῖος,1,0.0,99.1
Τμουνεψός,1,0.0,99.1
στεφανηπλόκος,1,0.0,99.1
μικρολόγος,1,0.0,99.1
Ψοαφρής,1,0.0,99.1
Κάρεινος,1,0.0,99.1
ἀνακομιστός,1,0.0,99.11
μύλεος,1,0.0,99.11
Τραιβωνιανός,1,0.0,99.11
Αὐαστικός,1,0.0,99.11
αὐτοματάρις,1,0.0,99.11
τάυρος,1,0.0,99.11
τρεισκαιδεκαέτης,1,0.0,99.11
μόιος,1,0.0,99.11
Σενεκελεύ,1,0.0,99.11
Σινγώνιος,1,0.0,99.11
ἀρότις,1,0.0,99.11
ἀναντίρρητος,1,0.0,99.11
ἐπιστρέφειος,1,0.0,99.11
Ἀθριβείτης,1,0.0,99.11
ἐπινίκιος,1,0.0,99.11
ἀμετάστρεπτος,1,0.0,99.11
Αὔιος,1,0.0,99.12
Μετήλετος,1,0.0,99.12
ἀμφίλοξος,1,0.0,99.12
Δέκατος,1,0.0,99.12
Ὀξρυγχείτης,1,0.0,99.12
εἰδεός,1,0.0,99.12
ὁριόδικτος,1,0.0,99.12
άξιος,1,0.0,99.12
σιτόφακος,1,0.0,99.12
πλεονεκτικός,1,0.0,99.12
ὁ͂ς,1,0.0,99.12
Κρηπεῖδος,1,0.0,99.12
αὐθιγενής,1,0.0,99.12
ταπητής,1,0.0,99.12
κοιωνός,1,0.0,99.12
ταπητός,1,0.0,99.12
σύνπρεσβυς,1,0.0,99.13
ἐπιστολιμαῖος,1,0.0,99.13
ἄμωμος,1,0.0,99.13
στρατεύσιμος,1,0.0,99.13
ποδόματος,1,0.0,99.13
ἀπολυτικός,1,0.0,99.13
δίακος,1,0.0,99.13
ληστήριος,1,0.0,99.13
Προσωπειτικός,1,0.0,99.13
ἄτρεπτος,1,0.0,99.13
σάνδυξ,1,0.0,99.13
μάγκηνος,1,0.0,99.13
ἀκούβιτος,1,0.0,99.13
ὀρδδινάριος,1,0.0,99.13
ἐγκληματικός,1,0.0,99.13
σιτιστός,1,0.0,99.13
Σούχιος,1,0.0,99.14
θαρσικός,1,0.0,99.14
δηποτεοῦς,1,0.0,99.14
Καλλετι,1,0.0,99.14
μοναχύς,1,0.0,99.14
πάνπολλος,1,0.0,99.14
Προτήριος,1,0.0,99.14
Ἁθύριος,1,0.0,99.14
λινυφικός,1,0.0,99.14
ψαθίος,1,0.0,99.14
πρόοπτος,1,0.0,99.14
Θώαμος,1,0.0,99.14
συγγένιος,1,0.0,99.14
Ἤλιος,1,0.0,99.14
ἐρίνεος,1,0.0,99.14
τετρακασιοστός,1,0.0,99.14
κακουργικός,1,0.0,99.14
μυλοκλιβανής,1,0.0,99.15
ἀκέραστος,1,0.0,99.15
σεσημείων,1,0.0,99.15
Ῥινοκορουρίτης,1,0.0,99.15
ἐλλογιμότατος,1,0.0,99.15
Ανιος,1,0.0,99.15
παραφερνιμαῖος,1,0.0,99.15
εὐρησιλόγιος,1,0.0,99.15
ἐπιτράπεις,1,0.0,99.15
ἀναλλοίωτος,1,0.0,99.15
ῥᾴδιουργειος,1,0.0,99.15
ὡνιακός,1,0.0,99.15
λυβικός,1,0.0,99.15
ἀπαράλλακτος,1,0.0,99.15
τήριος,1,0.0,99.15
Ζοναινος,1,0.0,99.15
δεός,1,0.0,99.16
Συμμάχιος,1,0.0,99.16
Ἐλουσηνός,1,0.0,99.16
Ιανητος,1,0.0,99.16
ὑδρηρός,1,0.0,99.16
εὐεντέλιος,1,0.0,99.16
ὕγιος,1,0.0,99.16
Ψώβθιος,1,0.0,99.16
Σάφθιος,1,0.0,99.16
ἐννεακισχίλιοι,1,0.0,99.16
ἀναπόστατος,1,0.0,99.16
ἐπιτείμιος,1,0.0,99.16
ῥυμεῖος,1,0.0,99.16
Καισαρεῖος,1,0.0,99.16
ἀνάνθρωπος,1,0.0,99.16
Ἰσίδιος,1,0.0,99.16
Ἀρτεμείσειος,1,0.0,99.17
πενταρταβιαῖος,1,0.0,99.17
σακτός,1,0.0,99.17
τυμωλιτικός,1,0.0,99.17
Σινυραιτικός,1,0.0,99.17
βελένκωτος,1,0.0,99.17
εὔτομος,1,0.0,99.17
περίαπτος,1,0.0,99.17
ἐπίπλαστος,1,0.0,99.17
τρεισκαιδεκατής,1,0.0,99.17
πρατικός,1,0.0,99.17
ἀπύρετος,1,0.0,99.17
Τροφός,1,0.0,99.17
σινγουλάριος,1,0.0,99.17
γαλλικός,1,0.0,99.17
περίσημος,1,0.0,99.17
ἔναρετος,1,0.0,99.18
καμαράριος,1,0.0,99.18
Αὐασιτικός,1,0.0,99.18
ἐνόβρυζος,1,0.0,99.18
Μαικίλιος,1,0.0,99.18
ἀνεπίκλητος,1,0.0,99.18
λαχανοπωλικός,1,0.0,99.18
ὀκτασσός,1,0.0,99.18
λευκοπίονος,1,0.0,99.18
πρωτενίαυτος,1,0.0,99.18
εὐδιοίκητος,1,0.0,99.18
παράτυπος,1,0.0,99.18
ἀνήκοος,1,0.0,99.18
ἀμάχητος,1,0.0,99.18
εὐθύχαλκος,1,0.0,99.18
μάλλοκουριος,1,0.0,99.18
Κύιητος,1,0.0,99.18
Φλαούειος,1,0.0,99.19
μεσονύκτιος,1,0.0,99.19
σύνλεκτος,1,0.0,99.19
τετραμήνιος,1,0.0,99.19
εὐθηνίαρχος,1,0.0,99.19
Ἀγαθός,1,0.0,99.19
ὀκταμηνιαῖος,1,0.0,99.19
ἀμπελουριγικός,1,0.0,99.19
λέος,1,0.0,99.19
ἐφήμισυς,1,0.0,99.19
ἀγρικός,1,0.0,99.19
ἀθύρωτος,1,0.0,99.19
ἀθυρίδωτος,1,0.0,99.19
ἱερακόμορφος,1,0.0,99.19
σαλπιγγωτός,1,0.0,99.19
Ἡρκούλειος,1,0.0,99.19
ἀναπογραφός,1,0.0,99.2
ψιλόκουρος,1,0.0,99.2
ὑπόχλωρος,1,0.0,99.2
σαλακότος,1,0.0,99.2
ψελλός,1,0.0,99.2
πλατύρρυγχος,1,0.0,99.2
ὀνομάνγωνος,1,0.0,99.2
γεουχός,1,0.0,99.2
Διοπολιτικός,1,0.0,99.2
παρδόσημος,1,0.0,99.2
ἀπρόσκοπτος,1,0.0,99.2
ἀνυπόκριτος,1,0.0,99.2
κυρο͂ς,1,0.0,99.2
ἐπετινός,1,0.0,99.2
σαλός,1,0.0,99.2
Νειλόβροχος,1,0.0,99.2
μελάνγειος,1,0.0,99.21
σημειώσιμος,1,0.0,99.21
ἀκμιναλίων,1,0.0,99.21
ἰσχαρόσιμος,1,0.0,99.21
γλύκειος,1,0.0,99.21
ἄσιτος,1,0.0,99.21
κάιε,1,0.0,99.21
γηροβοσκός,1,0.0,99.21
παροδικός,1,0.0,99.21
ξιφήρης,1,0.0,99.21
κληρονόμος,1,0.0,99.21
ρᾶτος,1,0.0,99.21
ἐξέρκετος,1,0.0,99.21
ὁλαίγειος,1,0.0,99.21
μεταξύς,1,0.0,99.21
κοπικός,1,0.0,99.21
Νικαινός,1,0.0,99.22
χλωρικός,1,0.0,99.22
κόκκομας,1,0.0,99.22
ἐπωμίδιος,1,0.0,99.22
στατικός,1,0.0,99.22
ἐπήγγειλος,1,0.0,99.22
σιπποποιός,1,0.0,99.22
ἀνκίνδυνος,1,0.0,99.22
πανπράσιος,1,0.0,99.22
εὐσταθής,1,0.0,99.22
μελανόχροος,1,0.0,99.22
φροῦδος,1,0.0,99.22
ἀνέτοιμος,1,0.0,99.22
Καπετωλιακός,1,0.0,99.22
ὀφικίαριος,1,0.0,99.22
Κτησαῖος,1,0.0,99.22
Σαλικουσσός,1,0.0,99.22
σύνεδρος,1,0.0,99.23
δίασημος,1,0.0,99.23
Μῶος,1,0.0,99.23
Κρηπῖς,1,0.0,99.23
ἔκδοτος,1,0.0,99.23
πετρώδης,1,0.0,99.23
μύλοψος,1,0.0,99.23
ταπητουφικός,1,0.0,99.23
δυοτριάκοστος,1,0.0,99.23
ὁμαλής,1,0.0,99.23
Ἀχίλλειος,1,0.0,99.23
λεανδείς,1,0.0,99.23
μιτράριος,1,0.0,99.23
κοπριακός,1,0.0,99.23
Τανέρειος,1,0.0,99.23
Αὐτοκρατορος,1,0.0,99.23
κασιωτικός,1,0.0,99.24
τεσσσαρεσκαιδέκατος,1,0.0,99.24
Ματρικός,1,0.0,99.24
δίπλοκεραμος,1,0.0,99.24
Τρωαδήσιος,1,0.0,99.24
Σιρητικός,1,0.0,99.24
ἐγβατικός,1,0.0,99.24
ἔξωρος,1,0.0,99.24
Θῖν,1,0.0,99.24
σεμέων,1,0.0,99.24
Κυνοπολιτικός,1,0.0,99.24
ἀναρπαστός,1,0.0,99.24
Ὀσιραντίνοις,1,0.0,99.24
πάνοπλος,1,0.0,99.24
νυπτότος,1,0.0,99.24
ἐπελευστικός,1,0.0,99.24
ὑποστάθμιος,1,0.0,99.25
ξήριος,1,0.0,99.25
στήμιος,1,0.0,99.25
ῥοιτικός,1,0.0,99.25
αἰγόθυτος,1,0.0,99.25
παστάδιος,1,0.0,99.25
ἐπιγνός,1,0.0,99.25
ζωγονούσηος,1,0.0,99.25
δεδώκυιος,1,0.0,99.25
ἀνιαρός,1,0.0,99.25
Ξαντικός,1,0.0,99.25
εὐθηλής,1,0.0,99.25
ἀκλινής,1,0.0,99.25
ἐμβατικός,1,0.0,99.25
ἀνδρομηκιαῖος,1,0.0,99.25
μελίτινος,1,0.0,99.25
κλόυιος,1,0.0,99.26
Κανωπικός,1,0.0,99.26
σαρκοφανός,1,0.0,99.26
ἄμφαδος,1,0.0,99.26
βόρινος,1,0.0,99.26
χρήμαος,1,0.0,99.26
διάδοχος,1,0.0,99.26
δωνάτιουος,1,0.0,99.26
ἐπιρρεπής,1,0.0,99.26
πάρουσος,1,0.0,99.26
τριπυργιαῖος,1,0.0,99.26
ἄνηβος,1,0.0,99.26
ἐκχυσιαῖος,1,0.0,99.26
περίεργος,1,0.0,99.26
ἀμμωνιακός,1,0.0,99.26
ἄτριπτος,1,0.0,99.26
Βαλθολομαῖος,1,0.0,99.26
Ἀπάσιος,1,0.0,99.27
Λιβικός,1,0.0,99.27
δώδεκατος,1,0.0,99.27
ἀκινδυνός,1,0.0,99.27
αἴλιος,1,0.0,99.27
νώφιος,1,0.0,99.27
ἐξαγορευτικός,1,0.0,99.27
αὐρός,1,0.0,99.27
τυμωλειτικός,1,0.0,99.27
χλούβιος,1,0.0,99.27
ἐμεός,1,0.0,99.27
δεκατρίος,1,0.0,99.27
διακονιτός,1,0.0,99.27
ᾠδικός,1,0.0,99.27
Νωέμβριος,1,0.0,99.27
ταρσικάριος,1,0.0,99.27
τρισχιλιαγωγός,1,0.0,99.28
ἐπίκαιρος,1,0.0,99.28
φρώντιστος,1,0.0,99.28
ἀποσωθύς,1,0.0,99.28
ὅποσος,1,0.0,99.28
σημειαφόρος,1,0.0,99.28
περσεΐνος,1,0.0,99.28
Νικιωτός,1,0.0,99.28
πολυπλάσιος,1,0.0,99.28
λάγχιαριος,1,0.0,99.28
παρέκθετος,1,0.0,99.28
γραμματοφόρος,1,0.0,99.28
ῥουσαῖος,1,0.0,99.28
μεμβραινός,1,0.0,99.28
μικραός,1,0.0,99.28
Θεοδοσιακός,1,0.0,99.28
καμπύλος,1,0.0,99.29
χερσάλμυρος,1,0.0,99.29
γνάψιμος,1,0.0,99.29
καρύϊνος,1,0.0,99.29
νοσηλός,1,0.0,99.29
ὀστρακώδης,1,0.0,99.29
Νειλουπολίτης,1,0.0,99.29
Τετρακώμιος,1,0.0,99.29
πρᾶτος,1,0.0,99.29
νοσοκομειός,1,0.0,99.29
παρθενικός,1,0.0,99.29
κυνόβρωτος,1,0.0,99.29
μανικός,1,0.0,99.29
εὐβαδής,1,0.0,99.29
Ταφοσιριακός,1,0.0,99.29
ἀπρόδοτος,1,0.0,99.29
Μενθ́ς,1,0.0,99.3
ἀνάκλητος,1,0.0,99.3
Ψάμμις,1,0.0,99.3
Σκυτάριος,1,0.0,99.3
Σαμβάτιος,1,0.0,99.3
συγκλητικός,1,0.0,99.3
Πετσής,1,0.0,99.3
ἐπος,1,0.0,99.3
δύσπρακτος,1,0.0,99.3
Ἁρψοιφιος,1,0.0,99.3
βωμοφυλάκης,1,0.0,99.3
ἀσύμβατος,1,0.0,99.3
στασιώδης,1,0.0,99.3
Νειλαῖος,1,0.0,99.3
εὐσεβή̣,1,0.0,99.3
Ἁθυρ,1,0.0,99.3
Ἐπηφ,1,0.0,99.31
ἀρχιέρισος,1,0.0,99.31
ἀδεξίαστος,1,0.0,99.31
Λιβύσειος,1,0.0,99.31
κλάλιος,1,0.0,99.31
ἔντονος,1,0.0,99.31
απολλώνιος,1,0.0,99.31
εἰσόδιος,1,0.0,99.31
Θηραῖος,1,0.0,99.31
Αὐτοδίκειος,1,0.0,99.31
Αἰνιάν,1,0.0,99.31
θωρακῖτις,1,0.0,99.31
Σολεύς,1,0.0,99.31
ἐντάφιος,1,0.0,99.31
Καμπανός,1,0.0,99.31
ἀποκαταστός,1,0.0,99.31
πυρρακής,1,0.0,99.31
δεκατέσσερος,1,0.0,99.32
ὀξυρυγχίτιοι,1,0.0,99.32
χερσαῖος,1,0.0,99.32
Κάμινος,1,0.0,99.32
μυρίκινοι,1,0.0,99.32
φιλάργυρος,1,0.0,99.32
ἀρχισωματοφύλαξ,1,0.0,99.32
ἠαρινός,1,0.0,99.32
πήλινος,1,0.0,99.32
χοαῖος,1,0.0,99.32
ἀρχιοικόδομος,1,0.0,99.32
ἑπταπάλαστος,1,0.0,99.32
Αὐγουστοπολίτης,1,0.0,99.32
κύρις,1,0.0,99.32
σκουλόβιος,1,0.0,99.32
δίοχλος,1,0.0,99.32
φροντιστός,1,0.0,99.33
κλιστός,1,0.0,99.33
Πωί,1,0.0,99.33
ἑκουσιά,1,0.0,99.33
δεκάτριος,1,0.0,99.33
ἄκρος,1,0.0,99.33
ἀνδρονικός,1,0.0,99.33
Ἐλευθεροπολίτης,1,0.0,99.33
ἄμαχος,1,0.0,99.33
καβίαιος,1,0.0,99.33
σποράδιος,1,0.0,99.33
σπορήδιος,1,0.0,99.33
σποράδ,1,0.0,99.33
Ἰλλύριος,1,0.0,99.33
Περγαῖος,1,0.0,99.33
σκνιπός,1,0.0,99.33
εἰθίσμενος,1,0.0,99.34
αὐτούργιος,1,0.0,99.34
τεταρτικός,1,0.0,99.34
βόλαιος,1,0.0,99.34
ντικός,1,0.0,99.34
ὀλιγογράμματος,1,0.0,99.34
ἀβέβαιος,1,0.0,99.34
κριταῖσ,1,0.0,99.34
ἀγορατικός,1,0.0,99.34
ἄρσενος,1,0.0,99.34
ἀννήγγελλος,1,0.0,99.34
εὐμήκης,1,0.0,99.34
Περίνθιος,1,0.0,99.34
λέγομενος,1,0.0,99.34
οἰνόπωλος,1,0.0,99.34
Ἀντύρεος,1,0.0,99.34
Τέβετνς,1,0.0,99.35
Φαυός,1,0.0,99.35
κόνδς,1,0.0,99.35
Λάκων,1,0.0,99.35
ἔδε,1,0.0,99.35
ἀμεθοδεύτητος,1,0.0,99.35
Ἀρσινοεϊτός,1,0.0,99.35
προσανοικόδομος,1,0.0,99.35
καταβλαψῆι,1,0.0,99.35
χαλκωρύχιος,1,0.0,99.35
πυκνος,1,0.0,99.35
Τάσυρος,1,0.0,99.35
δωρόθεος,1,0.0,99.35
αὐθαδύς,1,0.0,99.35
ἀσφάλιος,1,0.0,99.35
υἰός,1,0.0,99.35
ἀκύρωτος,1,0.0,99.35
Λατινιανός,1,0.0,99.36
δενδρόφυτος,1,0.0,99.36
Ἀρχελαΐς,1,0.0,99.36
διυλιστός,1,0.0,99.36
Ἀρχεληείς,1,0.0,99.36
λῆνος,1,0.0,99.36
συστρατιωτικός,1,0.0,99.36
ὑπέρθετος,1,0.0,99.36
ἐτεός,1,0.0,99.36
ἄτεγκτος,1,0.0,99.36
αγκελλωτός,1,0.0,99.36
Βοναροός,1,0.0,99.36
στεφανηφόρος,1,0.0,99.36
Πατέμιτος,1,0.0,99.36
ὑποχαροπός,1,0.0,99.36
πανκακός,1,0.0,99.36
σίππινος,1,0.0,99.37
ὀβενδίκατος,1,0.0,99.37
Μεσσαλειλιανός,1,0.0,99.37
Ἰούνιος,1,0.0,99.37
αἴγυπτος,1,0.0,99.37
Κυνοπόλιτος,1,0.0,99.37
ὀξύρρινος,1,0.0,99.37
Ἀγαθαρχίς,1,0.0,99.37
ἀνάπλεος,1,0.0,99.37
μεγαλόφθαλμος,1,0.0,99.37
Ἐπιδαύριος,1,0.0,99.37
εἴδος,1,0.0,99.37
πρόςτιμος,1,0.0,99.37
ὀκτάχοοι,1,0.0,99.37
γωνιαῖος,1,0.0,99.37
Τκής,1,0.0,99.37
μετριοφιλής,1,0.0,99.38
σάκκινος,1,0.0,99.38
τεσσαρός,1,0.0,99.38
κλιβανής,1,0.0,99.38
σημερόσιος,1,0.0,99.38
δεοφιλής,1,0.0,99.38
ὑπόστεγος,1,0.0,99.38
ἐνλιπής,1,0.0,99.38
πρόχθης,1,0.0,99.38
ἀκατάπλοος,1,0.0,99.38
Εὐεργετίδειος,1,0.0,99.38
ὀκτωκαιδεκαετής,1,0.0,99.38
Ἰβόις,1,0.0,99.38
λαμπρ͂ηι,1,0.0,99.38
δηφηνσόριος,1,0.0,99.38
ηὕρος,1,0.0,99.38
ἄπληγος,1,0.0,99.39
ἄστιγος,1,0.0,99.39
ὄξειος,1,0.0,99.39
τεσσαρακαιδεκαετής,1,0.0,99.39
Βριττανικός,1,0.0,99.39
πέπων,1,0.0,99.39
χαλαστός,1,0.0,99.39
αὐγουσταλίων,1,0.0,99.39
ἀπόσχολος,1,0.0,99.39
ἀδύσφημος,1,0.0,99.39
κλεπτοδημόσιος,1,0.0,99.39
κουφόχερος,1,0.0,99.39
ἐπωφελής,1,0.0,99.39
καλαφατικός,1,0.0,99.39
τεκνωτός,1,0.0,99.39
ζυτοπωλεῖος,1,0.0,99.39
ἔκτονος,1,0.0,99.39
ἔγκτητος,1,0.0,99.4
ἀθλητικός,1,0.0,99.4
ναρκίσσινος,1,0.0,99.4
ἔικοσι,1,0.0,99.4
ἀπαράστατος,1,0.0,99.4
ἐπάνωι,1,0.0,99.4
ἀκατάλληλος,1,0.0,99.4
Ἀργυρίς,1,0.0,99.4
κάτουλος,1,0.0,99.4
Λευκοπύργτος,1,0.0,99.4
προτήκτωρος,1,0.0,99.4
Ψεναλίτης,1,0.0,99.4
ζημουργός,1,0.0,99.4
μάγείρο,1,0.0,99.4
ξυστρός,1,0.0,99.4
παλάνσιος,1,0.0,99.4
ἀνοικτέον,1,0.0,99.41
πῦρος,1,0.0,99.41
Τελεβός,1,0.0,99.41
πυρρόχρωμος,1,0.0,99.41
χειροποίητος,1,0.0,99.41
Τεμσεύς,1,0.0,99.41
ὑπεροπτικός,1,0.0,99.41
Νεωκός,1,0.0,99.41
ἄσωτος,1,0.0,99.41
οἵστις,1,0.0,99.41
σωτήριος,1,0.0,99.41
εἴκατος,1,0.0,99.41
ἀδιάστροφος,1,0.0,99.41
σπάνος,1,0.0,99.41
ὀφέλιμος,1,0.0,99.41
ὀρθρές,1,0.0,99.41
ὄρκος,1,0.0,99.42
Καπνός,1,0.0,99.42
Οὐιήνιος,1,0.0,99.42
Ἰάνουαρινος,1,0.0,99.42
Οὐαίτειος,1,0.0,99.42
θρασώ,1,0.0,99.42
Λιτιος,1,0.0,99.42
ὁμολογνήσιος,1,0.0,99.42
διακονικός,1,0.0,99.42
Θὰσιος,1,0.0,99.42
Θάσιος,1,0.0,99.42
επίτιμος,1,0.0,99.42
μετοχικός,1,0.0,99.42
γλαφυρός,1,0.0,99.42
κλιμωτός,1,0.0,99.42
νικαεινός,1,0.0,99.42
δίδωρος,1,0.0,99.43
τρίμιτος,1,0.0,99.43
μέλαν,1,0.0,99.43
Φιλιππιανός,1,0.0,99.43
ἀπροσδόκητος,1,0.0,99.43
διαστικός,1,0.0,99.43
λευκορόδιος,1,0.0,99.43
μελιτόχρωος,1,0.0,99.43
μολόχινος,1,0.0,99.43
ἰνδικός,1,0.0,99.43
ἀβλάβερος,1,0.0,99.43
βαστακτός,1,0.0,99.43
εὐδιάθετος,1,0.0,99.43
συκαμηνής,1,0.0,99.43
σεκνεβτύνιος,1,0.0,99.43
χοινικός,1,0.0,99.43
συνακτός,1,0.0,99.43
Ἐπεκός,1,0.0,99.44
Ἐππεκός,1,0.0,99.44
Ἀρχιστράτιος,1,0.0,99.44
κρασσαῦντ,1,0.0,99.44
ἄλινος,1,0.0,99.44
δόσιμος,1,0.0,99.44
ιερευτικός,1,0.0,99.44
ὥριμος,1,0.0,99.44
βιοτικός,1,0.0,99.44
τριτοστόλιστος,1,0.0,99.44
ἡμιοβέλιος,1,0.0,99.44
Πεταθύμιος,1,0.0,99.44
ἄνθινος,1,0.0,99.44
εξαίρετος,1,0.0,99.44
ἑνδ́κατος,1,0.0,99.44
Συηνητικός,1,0.0,99.44
ἐξωδιαστικός,1,0.0,99.45
ἑτερός,1,0.0,99.45
ἑπταρούρος,1,0.0,99.45
ἔχομενος,1,0.0,99.45
Ἀνεμπεύς,1,0.0,99.45
μάχαιρεος,1,0.0,99.45
γ́νος,1,0.0,99.45
φιλαδελφικός,1,0.0,99.45
πόλλος,1,0.0,99.45
ἐννεάκοντα,1,0.0,99.45
Ἑρμουπολείτης,1,0.0,99.45
ἀδέκιμος,1,0.0,99.45
πῆχος,1,0.0,99.45
ὑπόκαρπος,1,0.0,99.45
ἀλωνοθέσιος,1,0.0,99.45
ἐνναετής,1,0.0,99.45
Κουσσιτός,1,0.0,99.46
ἀρακόχερσος,1,0.0,99.46
παλιούριος,1,0.0,99.46
δράχμος,1,0.0,99.46
μαλαβάθρινος,1,0.0,99.46
καρόινος,1,0.0,99.46
κάνονος,1,0.0,99.46
χρονικός,1,0.0,99.46
τριστάτηρος,1,0.0,99.46
τριακοσθεκτός,1,0.0,99.46
ξηρής,1,0.0,99.46
πύριος,1,0.0,99.46
ἀηδίανμος,1,0.0,99.46
γενεθλιακός,1,0.0,99.46
ἔκτεισυς,1,0.0,99.46
ἐνδεκάτηι,1,0.0,99.46
Σωτηρός,1,0.0,99.47
Κορκυραῖος,1,0.0,99.47
φυλάκιτος,1,0.0,99.47
ἄπανδρος,1,0.0,99.47
μακρόγηρος,1,0.0,99.47
Ἑρμουπολιτός,1,0.0,99.47
συνκομιδός,1,0.0,99.47
ζῳόποιος,1,0.0,99.47
γρυτηρός,1,0.0,99.47
εὔυδρος,1,0.0,99.47
αἴσχρωμος,1,0.0,99.47
ατής,1,0.0,99.47
λαχανευτικός,1,0.0,99.47
συνεκτικός,1,0.0,99.47
ἄρισς,1,0.0,99.47
Ἑρμοπολιτός,1,0.0,99.47
ὄπωρος,1,0.0,99.47
λαοξός,1,0.0,99.48
ποιμνικός,1,0.0,99.48
τετραξεστιαῖος,1,0.0,99.48
ἑκκαιδεκάδραχμος,1,0.0,99.48
ἔνγυς,1,0.0,99.48
πιπέρεος,1,0.0,99.48
εὐπετής,1,0.0,99.48
νάυτος,1,0.0,99.48
ἀἰώνιος,1,0.0,99.48
ὀψοποιητικός,1,0.0,99.48
ὑποσύνγραφος,1,0.0,99.48
ἐπιζήμιος,1,0.0,99.48
ἀδιέγγυος,1,0.0,99.48
ἀποδοτηχήν,1,0.0,99.48
δωδεκάχους,1,0.0,99.48
ἀργυραμοιβικός,1,0.0,99.48
ἐπιθαλάσσιος,1,0.0,99.49
τρηρός,1,0.0,99.49
δεκαμναῖος,1,0.0,99.49
πεντάπηχυς,1,0.0,99.49
ἐρικός,1,0.0,99.49
γυρτοπώλης,1,0.0,99.49
πυρρόθριξ,1,0.0,99.49
Μενδήσειος,1,0.0,99.49
τῆης,1,0.0,99.49
ἀρισός,1,0.0,99.49
πεισμοσῦνος,1,0.0,99.49
βόρρειος,1,0.0,99.49
σταθμεῖς,1,0.0,99.49
σήμισυς,1,0.0,99.49
φούρνακος,1,0.0,99.49
